,n_jobs,n_machines,node_x_col0_max,node_x_col0_mean,node_x_col0_median,node_x_col0_std,node_x_col0_range,node_x_col0_q1,node_x_col0_q3,node_x_col0_gini,node_x_col1_max,node_x_col1_mean,node_x_col1_median,node_x_col1_std,node_x_col1_range,node_x_col1_q1,node_x_col1_q3,node_x_col1_gini,node_x_overall_mean,node_x_overall_std,num_conjunctive_edges,num_disjunctive_edges,num_nodes_total,num_edges_total,disj_graph_density,deg_d_max,deg_d_mean,deg_d_median,deg_d_std,deg_d_range,deg_d_q1,deg_d_q3,deg_d_gini,clustering_d_min,clustering_d_max,clustering_d_mean,clustering_d_median,clustering_d_q1,clustering_d_q3,conj_graph_density,deg_c_max,deg_c_mean,deg_c_std,deg_c_range,deg_c_q3,deg_c_gini,betweenness_c_min,betweenness_c_max,betweenness_c_mean,betweenness_c_median,betweenness_c_std,betweenness_c_range,betweenness_c_q1,betweenness_c_q3,betweenness_c_gini,graph_density,deg_min,deg_max,deg_mean,deg_median,deg_std,deg_q1,deg_q3,deg_gini,clustering_min,clustering_max,clustering_mean,clustering_median,clustering_std,clustering_range,clustering_q1,clustering_q3,clustering_gini,betweenness_min,betweenness_max,betweenness_mean,betweenness_median,betweenness_std,betweenness_range,betweenness_q1,betweenness_q3,betweenness_gini,makespan_min,makespan_range,operation_cost_mean,operation_cost_std,makespan_lb_job_sum,makespan_lb_machine_sum,makespan_lb_meanload,num_op_nodes
ta49.pt,0.00213096397934069,0.0005389531519176626,4.30925070828251e-05,-0.0003551632220060588,-0.0002939286877477638,-0.00023757069108584536,4.2969186631322526e-05,-0.00023583236611117398,-0.0006578014862730774,-0.0015805946978031092,0.00024332562168076749,0.0007743102978147557,-2.1135545340370887e-05,0.0006498375486897749,0.00038003904151003373,8.054424238747323e-05,0.00010610041684656611,0.0008365602369444871,-0.0013264461476877386,0.00015587791046583783,-0.0017272028087140174,-0.004687918641205328,0.00018266979650652694,-0.004833095118418681,0.0002376315980222246,0.0015143654036622318,0.008444196170310291,0.00213564580432892,0.00021018632340437176,0.0024049107950180845,0.00284688741882668,0.002499226281989113,-0.0008054454858466561,-7.536657648543636e-08,-3.356053362057962e-08,-1.552958757504604e-08,5.573953283884047e-09,-4.0960916657717264e-08,1.7787475325025952e-08,0.00026889128058486957,0.002055038298945401,0.00044255924190928446,0.000269085551704692,0.0023572146081579097,-7.677883578994282e-10,0.0002472986997141629,0.004896313131108612,0.0011276572987274649,0.003709775710367881,0.006825716572876951,0.0008505817297090507,0.0006820864930934291,0.0036777823864360235,0.0019809882734854395,0.0003608650330032952,0.0008835243985066535,0.002366482706487527,0.0018135792631755092,0.006259456373174198,0.0023392817720500085,-0.00023388301888924574,0.0027948243766820107,0.0024564723561121844,-0.004907319490686022,0.003966727502346971,0.007823596958526297,0.008636129649193473,0.005254187041352909,-0.0009904803195395402,-0.0002091239489205231,0.0040715172249462805,0.004370485583602786,0.0005121782967271666,-0.0009762977252086187,0.00025678122011409723,-0.004550727888171957,-0.0048119020656155935,-1.3072956746357359e-05,0.00020173904748199762,-0.0020878892064944018,-0.004870208748419884,0.0009881562820901746,0.0003262270286061316,-0.0008178464049179372,-0.00015520682514784785,-0.00013425915672450055,0.000623806780369075,0.0010598208536114612,0.009462725072311214,0.00018377276892356142
ta50.pt,0.00212962180838307,0.000465663855723497,4.442631200590008e-05,-0.00018958371401905108,-0.00027205525358639916,-0.00034822751882955354,4.265846302922544e-05,-0.00022143426079109673,-0.0005250345736223316,-0.0012703514171246767,0.00027019406528131477,0.0004992451868589519,-6.370321670574188e-05,0.000537513996622202,0.00028860458918053203,6.026134344650561e-06,5.136989813755632e-05,0.0009367706937774376,0.0004726086433968573,5.643351189034949e-05,-0.0020349047852415004,-0.005431606374400971,0.00013043028326659248,-0.005082799756930073,0.00026956104644650466,0.0015057633749706435,0.008500777538325111,0.0021196976309638157,0.00021389241717335763,0.002429322011334153,0.0027917896895882375,0.0024265460969945625,-0.000797939752981557,-7.603298463281796e-08,-3.1185014246780576e-08,-1.5814183968183098e-08,5.556891605858471e-09,-4.08523327151505e-08,1.787140505837632e-08,0.0001749630925040728,0.0020762881889304216,0.0003690789956227979,0.00022599559452389856,0.002372188085970454,-6.427804578973134e-10,0.00021967737807485876,0.00489734112576545,0.0010061648596791214,0.0037048171197731233,0.006830830114138762,0.0007990787167840772,0.0007245689672992874,0.0035616016512989798,0.0019155552150250325,0.00048685133196696575,0.0009406575768277882,0.002373435395035521,0.001853792247707851,0.006224230658862107,0.002364116400884447,-0.00023046134775701695,0.0028186285233817708,0.0024514212022792334,-0.005458517373220272,0.003989854675111486,0.007742489815957998,0.008595321331629118,0.005191773521615667,-0.00025317212627480525,-0.0003306965964082323,0.00404388861470745,0.00425572648732425,0.0005243254582420644,-0.0010014540170815128,-5.110845953833466e-05,-0.004868452903791489,-0.005298863978430943,-0.001708597934405531,7.090009945659718e-05,-0.0025076906810384183,-0.005276437339187093,0.00024309276188943466,0.0003634884051247314,-0.0010826050125849556,8.251847875723606e-05,-4.934817816584281e-05,0.0005872255868083277,0.0008019419488129776,0.009394823915224372,-2.9051437440849718e-05
ta51.pt,0.002542187353224843,0.0003333897257920741,4.456618173285227e-05,-0.00034560182004425224,-0.00039596338026325723,0.00017158068203989373,4.197154512973748e-05,-0.00019700667235031185,-0.0009652979616459631,-0.0009373742285699558,-2.029074224911085e-05,1.6559515069879328e-06,2.429311148620108e-05,0.0002492051859835501,-3.3831555263126347e-06,2.5062085498867485e-05,-0.00021162700037607798,0.0001758746927810758,-0.0021964615357595078,0.00026443697530330963,-0.0021367038037032743,0.007992866349150274,-0.00020632621661808654,0.007135958804345376,-0.00021349639201738142,0.001513722669652754,0.00975489710425523,0.0023861617882396124,1.4956101588513372e-05,0.0026407735014416117,0.0031720494587188586,0.0026963605334835066,-0.0008495655710831496,-7.685411574790358e-08,-2.9311593272292387e-08,-1.7090830182961852e-08,9.247866052626468e-09,-3.996778294689106e-08,2.1284469805975425e-08,-7.645861368394502e-05,0.002587811119942795,0.00018974333709571894,0.00021480352078183024,0.00271021183147257,-8.983293892085539e-10,-0.0004167897707104068,0.005471695451228794,0.0013042300919496772,0.004020246058953534,0.007404766425403956,0.0009122483769820597,0.0010474223107898482,0.004571223021182843,0.0021000648669788004,0.0005121548853986969,-0.00018627568283166002,0.0026005346407765723,0.002009389491105046,0.007591926668598264,0.0026715617445455956,-0.00017109459510798963,0.0029983119901626945,0.0028864352543148375,0.009747315766462003,0.004679449567403303,0.00886611545665003,0.009930722640281614,0.006096637046085993,-0.0015730220515063446,-0.00038367265723516803,0.004706727770326966,0.004786586465015628,-0.0017580535068279447,-0.00020861828461865017,0.0012853021368849592,-0.000514906009850162,-0.0015851671533766128,0.0014762748714849119,0.0007387957265394394,-0.00041051245325746165,-0.002069583407499921,-0.00026507060686561246,-7.111989816255546e-05,-0.0006818224824737338,-0.00028239974305050016,0.0002353375234207706,-0.00033950035648615175,0.0015339394010066326,0.010735887343335098,2.3195360413797108e-05
ta52.pt,0.002613093553026255,0.0003567176228832671,5.109984641236794e-05,-0.0004015472824478574,-0.00037473164824089385,5.998096704757523e-05,4.305619654017144e-05,-0.00023458802754504585,-0.0009508890406947756,-0.0008044354756925912,7.640401451259445e-05,2.253842232096292e-05,0.00017196178239687829,0.0001634129029955652,-2.682943215176629e-05,4.242553831348431e-05,-0.0001779721813102113,0.00015677866808611187,-0.0019668340993254543,0.00025940683937606405,-0.0018374815749602359,0.007912080236971654,-0.00018523485087103947,0.00745855014805003,-8.521106079615357e-05,0.0016247396720186227,0.009928194990436437,0.0024601010526929196,5.0842133289537216e-05,0.0026748123053004064,0.003192340076641654,0.002815845349222927,-0.0007705785028703728,-7.756826644137415e-08,-2.8852756399419245e-08,-1.9415099062481962e-08,8.944478065415808e-09,-4.0352905246726606e-08,2.2108528214455945e-08,0.00012072811997465003,0.0026042389494691375,0.0001168121988214779,0.0003202635237800868,0.0027773383067514236,-9.096858645267074e-10,-0.0002864539277743492,0.005528403995526781,0.0013893608289396932,0.0041130908114237795,0.007460527445362146,0.0010957054751384399,0.0009549551153126342,0.004614730340484659,0.002187851413450162,0.00046245023198312736,-8.803853198000649e-05,0.002650961975550344,0.002026970449538144,0.007678993197877482,0.0027044560976215676,-8.916227654177406e-05,0.0030403557475211455,0.0028247638892030494,0.009894193651711534,0.004768051253341808,0.008853769787451235,0.00999902125344794,0.006176329044887563,0.0012306259637511528,0.0009244889993545637,0.004720451724770974,0.004814399287797148,0.0009140786203570177,-0.0010972234742545354,0.0011633626515851223,-0.000249982071209497,-0.0011056122459659366,0.0013371806458235803,0.0007114825568376342,1.7936761270972637e-05,-0.0020069047057000968,-0.00015202297592774883,1.5564161934060533e-05,-0.0005153060392981658,-0.00010979003446814073,-8.763562152371036e-05,-0.00023951494500290394,0.0016008850404125006,0.010679299463270545,0.0001772757921163301
ta53.pt,0.0025911373112718775,0.0003743070486252818,4.457167679884801e-05,-0.00032420263490369233,-0.00041396133942636,8.031572627596037e-05,4.2776341329288935e-05,-0.00023618276828810881,-0.0005930097943361657,-0.0008474123656171945,4.771831379168166e-05,-2.1186988780416648e-05,0.00013355985258214044,0.0002143926998379114,1.75047122795681e-05,5.501969869570519e-05,-0.00016358219636928458,0.00019166441926594713,-0.0019571586690931473,0.00028504467655910163,-0.001891445798068477,0.007704685865315612,-0.00019780173555268644,0.0072331347562423105,-0.00015006779513143092,0.0015823878637219657,0.009912088248496572,0.002467792869653841,-9.321917163703889e-06,0.0026584730896217824,0.003176822474701735,0.002792271665729953,-0.0007225881254497748,-7.91165256619097e-08,-2.9065300248959847e-08,-1.9451772896702345e-08,9.097386731712721e-09,-4.0339876021680764e-08,2.143298893573027e-08,0.00023802652929693984,0.002665064171306936,0.00015231755013484034,0.00028774092927533076,0.0027595329173915484,-8.983293892085539e-10,-0.00021054104053192373,0.005447320702241143,0.0013045450272799485,0.004081302855096851,0.007467402807488794,0.0009699574247338315,0.0009669718745154613,0.0046542740733058925,0.0021947571646637495,0.0004753522478556481,-1.0860502025366498e-05,0.002588063390035776,0.0020552721942658026,0.00764953265496448,0.0027064680405329907,2.5272046507731685e-05,0.0030315642925447524,0.0028405762895972395,0.00992956378231541,0.00474160478137197,0.009067199605709408,0.010044534711061981,0.006146854680858996,0.0009529970103617128,0.0011150070609369806,0.004782730100770652,0.004930363381598882,0.000729535479365345,-0.0007110205047931339,0.0009689063594125073,-8.065172168456989e-05,-0.001409931722590956,0.0015895829871149336,0.0008975633466293947,-0.00021588151398443137,-0.0020238458897775193,-0.00019810001488352206,-0.00012135691778846114,-0.00042900826192137633,-0.00011157106502310824,0.00011016308424521586,-0.0003885070610072713,0.0016324771214170177,0.010770356240154584,6.659496705784462e-05
ta54.pt,0.002520199737046784,0.00033921422431992305,4.39508519003851e-05,-0.0003561115625266416,-0.00042908842482684335,0.0001881565929616703,4.243713115779671e-05,-0.00018173896392127006,-0.0003848776802514619,-0.0007698807954961702,-3.820440199033224e-05,2.8082989872754026e-05,2.469076124014314e-05,0.0002157640014384975,4.248487714179548e-06,6.881189756111816e-05,-0.00018014793802845552,0.0001033511872633705,-0.0020035853349330197,0.00018204741364177466,-0.001995241325430272,0.00789997963751347,-0.00012770200852981538,0.007205241796173658,-0.00014168006518063987,0.0015586478034667615,0.009891470040420096,0.0023919093837198174,5.596477166253267e-06,0.0026280353916492616,0.0031935638611861003,0.0027476146930057797,-0.0008297465307743266,-7.742841181115628e-08,-2.9072703898485417e-08,-1.934535881070616e-08,8.928585543352884e-09,-4.0341657839971026e-08,1.8237555721838485e-08,0.00011272632894096091,0.0025941425599674637,0.0001614845022576911,0.0002689104632412775,0.0027265771425571328,-8.983293892085539e-10,-0.00031877356743440833,0.005518734808871354,0.0013856595051698667,0.003973813426418743,0.007343362931424375,0.0009136285017760969,0.0010205430777405872,0.004563868915152097,0.0021714173209170778,0.00040902639267504395,-9.768936496854354e-05,0.0026799085718450404,0.0020724270583136733,0.007573842416856927,0.002730760688833156,-0.0002472235884672763,0.00304085792206137,0.0028309489145475954,0.009890554196685258,0.0047023103655430745,0.00907432412609989,0.009964233606685292,0.0061138586590948835,-0.0007107454048666585,0.000432405209927527,0.004719588130070884,0.0048092571663119225,-0.001359755877641974,-0.0003197685229780723,0.0007182144686913603,-0.0002290172903321093,-0.001468356381666439,0.001316588839636957,0.0009018649046819618,-0.0003119481671630912,-0.001979433884523694,-8.723350276319918e-05,0.00020761509572591734,-0.0008547757121542967,-0.00016503717704318487,9.234634271264795e-05,0.000495299466506831,0.001427128561511211,0.010647222433082623,7.926744268372323e-05
ta55.pt,0.0025340336478039925,0.00035453211995724776,4.424511613580947e-05,-0.00032459074344960383,-0.00042513897570339127,0.00010804563094353184,4.172231683072581e-05,-0.0002191053120672724,-0.0007496937755316878,-0.0007684758003710551,5.629840684504518e-05,-2.269257764980683e-05,0.0001052667909534362,0.00028059137489687316,-4.1741915254691345e-06,5.907952265785613e-05,-0.00017609246960956947,0.00027264926187867274,-0.0020716330443141507,0.0002204957480999488,-0.0019324881385441434,0.007765281471571833,-0.00015882329865350776,0.007227100701383717,-0.00014919121285580567,0.0016072110908333546,0.009818006692720791,0.0024061102752926493,-1.4257440182996606e-05,0.0026568262388516053,0.003179590906350987,0.0027609584903555114,-0.0007617570801667633,-7.756534947833507e-08,-2.9017888569610046e-08,-1.9252428657516337e-08,8.922049682669085e-09,-4.0341657839971026e-08,2.1492110737798503e-08,0.0001190781072955449,0.002607559578075164,0.0001223143839665768,0.0002745373440218828,0.002725613115943582,-8.983293892085539e-10,-0.00043275751064963556,0.005433105718403559,0.001242519300776154,0.004053610275399191,0.007373988986607504,0.0010095447048834925,0.001000919154276439,0.004603086461162822,0.0020466418799590593,0.00032599893867442777,-0.00013491336670941532,0.00271513921029489,0.001994122705060865,0.00759494213407406,0.0026869375439121075,-0.00025266986094504287,0.0029664483775652915,0.0028692636192322028,0.010017888009451593,0.004698155154416546,0.008948655337367054,0.009900783175773078,0.006090342475566223,-0.00027762658730499923,-0.00031608936643939665,0.00471387430219323,0.004769550605841503,-5.2343640044044806e-05,-0.0005081834355523429,0.00021937829222294555,-0.00015753395213113949,-0.0015213973514191439,0.00046851095939463795,0.00018738109170603177,0.00018393572888399134,-0.0018146575981996653,-0.00021612448861217822,-0.00018742113676725977,-0.0005625623222938283,5.020729398241723e-05,4.880889907920548e-05,-0.000384606361827332,0.0015957798813867074,0.01061038672125736,0.00011452405253900904
ta56.pt,0.0025433301397709144,0.00034936299305140476,5.109698944313561e-05,-0.00031926160391971566,-0.00037742570973201375,0.0002072858923023635,4.188328462356881e-05,-0.0001786314679351831,-0.0009040203772135541,-0.0009244113438995407,-3.780406060887804e-05,-8.76080200514459e-05,1.7385872450937518e-05,0.00021037055134987928,-1.2850119343748616e-05,2.474069459927023e-05,-0.00018469917544127796,0.00019980643914494132,-0.0021370323781414475,0.000330638746468131,-0.0020492025201937418,0.007983483079724522,-0.00017488777550479337,0.007012530599230788,-0.00019947851091144494,0.0015640278328807647,0.009802708502717502,0.002421496388536948,1.544658060129184e-05,0.0026614178987103315,0.00313501632929588,0.0027252193909646305,-0.0008794386490948545,-7.685050773954066e-08,-2.6842042869149123e-08,-1.9265596549504484e-08,9.085750080394092e-09,-4.001179160228252e-08,2.1404694491971444e-08,7.847592878673411e-05,0.002580793248361945,0.00019159945852863513,0.0003018292477506746,0.002719346963885482,-8.983293892085539e-10,-0.000347801162524001,0.005418551887877876,0.0012981249898220458,0.003992880144393666,0.0074208220126271325,0.000890302144325039,0.00104416172947544,0.004553723366355634,0.002052413044774576,0.0004842742418408166,-0.00010024587485385155,0.002651802335625099,0.0019942986109939115,0.007528618417849767,0.002668988108842959,-0.00010031266135348825,0.003013683345683842,0.0028364632121763264,0.00993012411497932,0.004668949924172669,0.0089773321145642,0.009883156758484913,0.006136762516870809,-0.0017501158551789047,0.0003746562369767577,0.004650320642110079,0.004768314778228564,-0.0018443000557081732,-0.00023663368162496563,0.0010478373569886938,-0.0003957081806352328,-0.0016308931989916446,0.0013606428880789641,0.0007713381813120163,-0.0005808445401609562,-0.002050842460641493,-0.00024341832444937152,-0.00013453699619791508,-0.0006753138479972014,-0.00027246600944787875,0.0002606787032552651,-0.0003894472678743646,0.0014744617539508673,0.010683180086719353,2.7766154553175008e-05
ta57.pt,0.0025440481361015026,0.00037931851607756736,5.0865156446172384e-05,-0.0002539381462840902,-7.333790956333283e-05,0.00028669708383012663,4.26208904488125e-05,-0.00020178872290361346,0.001340614896152238,-0.0008005920401379666,-1.2242864756835672e-05,6.236652312357422e-05,0.00010265566791786925,0.00020535023399511238,-5.471310536227537e-05,4.961609788070342e-05,-0.00019101046613774353,0.00019212428542747056,-0.00208592778035,-0.0006895388832462937,-0.0019627599800766207,0.007971923948315213,-0.00026858024428420634,0.007739532049303,-0.00011603947446908082,0.0017020753637507025,0.010058220988318132,0.002471484050296871,7.55123224657844e-05,0.002668369577174449,0.0031773979780213494,0.0028060860244964393,-0.0007459225550556223,-7.200207396399467e-08,-2.6662915937944495e-08,-1.868409409890844e-08,8.916942021454136e-09,-4.040638073331703e-08,1.9992364477017773e-08,0.0003238623031558249,0.002658778621441927,8.146900474218267e-05,0.00038471759546279986,0.0027879124740444244,-8.858603034557695e-10,-0.00029123603295102407,0.0055702895018695095,0.0014785859086057281,0.004044420703713095,0.0074907024179099654,0.0010706303163632539,0.0009727705845918834,0.004678526819673443,0.0021741435966445228,0.0004644085370193422,-7.848691126631797e-05,0.002804160820913068,0.002050915983492468,0.0076897309189115515,0.0027560843666344444,-7.023541002660293e-05,0.003095293901398103,0.0028678961440800187,0.010323007815914427,0.004722109754822294,0.009148546537487728,0.009851781135611264,0.006196020306264338,0.0011254202356005068,0.0004881881128426642,0.0047563855206340065,0.004755046701374631,0.0005184117495881973,-0.00016282786473068492,-0.000327221890007223,-6.149112347710977e-05,-0.0012790627562209152,-2.5817834876559386e-05,-0.0006368415843249568,0.0003663500781139427,-0.0017185244494248087,-4.249294977791519e-05,0.0002292501162666772,-0.0004920621175439771,8.014118154398135e-05,-0.00017757201335513362,0.0005785955790226592,0.0015391597837277982,0.010879159859538612,-4.029750654000949e-05
ta58.pt,0.0025840274484018465,0.0003435331777787307,5.277751842544412e-05,-0.00018394848481208747,0.00018650707569683797,0.0002618229019670314,4.3781673615888675e-05,-0.00020817607256551373,0.0006379906448252472,-0.0007975177059887958,1.9427315985494618e-05,9.760158950687585e-05,8.275993355994639e-05,0.00019279197666761795,1.0714495962239627e-05,4.566073260320241e-05,-0.00016424913039153526,0.00014342017515138637,-0.001511111878873002,-0.0006773127139451058,-0.0019244475325533303,0.007933542802843212,-0.0003119372884053033,0.007504765861519445,-0.00022556747257082273,0.0015782180880905615,0.009960120383640289,0.0025015741666199777,5.224947109785728e-05,0.002667288449356787,0.003201165089996156,0.0027979155686767366,-0.0007642449348742281,-6.978815798009468e-08,-2.8700603803435082e-08,-1.539471107697446e-08,4.260887978222728e-09,-3.988362446486607e-08,2.2853573564934385e-08,0.00021171488459100274,0.0026185298167634057,7.360943892142547e-05,0.0002690370009990215,0.0027633782150941043,-7.678799486192966e-10,-0.00021778128704197662,0.0055925056231978885,0.0013858358566546658,0.0041670214711032666,0.00755692791652039,0.0010044150700550768,0.0009587187642647359,0.004746829930688172,0.002165310396795545,0.00045623492742216003,2.2373779067257345e-06,0.0027485521481383788,0.002009297841584185,0.00772642308441201,0.0027069749109404056,-7.275744505415498e-05,0.0030517949270166284,0.002835059428462634,0.010164569303059952,0.004708640843899877,0.009118255637264408,0.009854283500569508,0.006199871917221406,0.0010473872004094899,0.0005137764245980336,0.004765037105249184,0.0047589521041713325,0.0005711594792476966,-0.00021685075020743416,0.0007076831329953671,-0.00022730152384985709,-0.0012068467041969448,0.001090722093064648,0.0009965546478618316,3.2387048765672795e-05,-0.0020732471334564896,-3.362770558912659e-05,0.00020944291997925129,-0.00043094367420805894,-9.109988653262681e-05,-4.039774060165131e-05,0.00012953122914855425,0.0014847607282911155,0.010765005923831809,-1.2188560663559933e-06
ta59.pt,0.0025652255012708694,0.00034269949665863595,4.38920150353126e-05,-0.00029170574361427564,-0.0004426200095906279,0.00016787448872547333,4.356176759672072e-05,-0.00020178355333367196,-0.0003874176460362363,-0.0007002911850608385,6.564976724024614e-05,-1.464309680383092e-05,9.306643301124132e-05,0.00021052954273587804,4.72754735430462e-05,6.007229878872387e-05,-0.0001719323409680558,0.00022813167832433712,-0.0019870919322353977,0.0003114118690071881,-0.0018665335923607961,0.007694952337984667,-0.00012458253219208097,0.007028400403165924,-0.0001445237277504047,0.0015760617901945059,0.009960982294114665,0.0023922629436044437,-7.883700453755986e-06,0.00267161527950223,0.003207121386635214,0.0028115206605952682,-0.0007668009442873639,-7.757927529973141e-08,-2.9117839467897054e-08,-1.8277268770169093e-08,8.928585543352884e-09,-4.0341657839971026e-08,2.1492110737798503e-08,3.667975363137831e-05,0.0026065981925212866,0.00018336779528179962,0.00025499623984698636,0.0027124845339708097,-8.983293892085539e-10,-0.0003681696072345637,0.005524460567648854,0.0013234691389379775,0.004039178791632082,0.0073529831792058745,0.0009167440236931611,0.0010476794461945266,0.004567811989094542,0.002147583375252072,0.0003955336155072118,1.0694618248953478e-05,0.0026399574576228923,0.002054287487341769,0.0076417607569697855,0.002698546779721291,-0.00011820762554808508,0.003024631772008912,0.002865037388638133,0.0099276621359287,0.00469515279449904,0.00907163074486913,0.00995893830327815,0.006138354085000143,-0.0004144714108692134,0.0004626775313503927,0.004731814737338631,0.004798324554783126,0.0002475991248140988,-0.0001500391587180446,0.0007300435607520919,-0.00014733568436546253,-0.0012275676549281943,0.0013350397837329669,0.0009620560296381424,-0.00017945972091608855,-0.0019224423287740326,-0.00017709727610037428,-6.630523174905972e-05,-0.0006541314967105166,-5.598668917301697e-05,0.0001348887320849686,-0.00036009426862731433,0.0015940591444027494,0.010653403054306582,0.00023892382876022968
ta60.pt,0.00256570574806272,0.00040861346775286275,5.0680233466496043e-05,-0.0003550966293138545,-0.000382736968862972,0.00017871870856759332,4.2530444557226786e-05,-0.00019782370837610644,0.0005638849997140774,-0.0007757231136624336,2.6489538888212503e-05,0.00012400366283111313,0.00015425925698915878,0.00020834502233427486,-7.382753897090417e-05,8.2238798656631e-05,-0.00015082208816888119,0.00017205686675871086,-0.002036356344548274,0.0001963781753011804,-0.0018430272617012845,0.007922451002152397,-0.00028768924587364104,0.0075806344521330855,-0.00011194929550484734,0.00171481187447957,0.009878011146860474,0.002428525324993389,3.318505672015543e-05,0.0026926609097211746,0.0031448965794721832,0.0028266844897661026,-0.0008815785063107524,-7.548335818945914e-08,-2.670160371061695e-08,-1.9222338626088446e-08,8.911526934491908e-09,-4.001179160228252e-08,2.1400543051226773e-08,0.0002997626343558672,0.002648247589205835,8.090498032502971e-05,0.00038690955443217574,0.0027904785756721084,-8.983293892085539e-10,-0.00023228699756264466,0.005408342631274094,0.0014823975637454042,0.004040716307838874,0.007565223280548577,0.0010084598785977054,0.0009505499026987116,0.0046495568746807575,0.0022019652590163307,0.0004217153063876637,-0.00012719013091904091,0.002715102804834533,0.0019845135853379455,0.007636690873488638,0.0027624420434427303,-0.00017841596361201832,0.0030563552999420393,0.002864497767028732,0.010171583774809229,0.004690630198978005,0.00878115593393806,0.009855018988744687,0.006184354167026466,0.001123022212574806,0.0008553973823386655,0.004739477571468226,0.0048087770179625145,0.00040102690436995346,-0.0010106529290714395,-0.0003317734379607674,-0.0003351994453977552,-0.0012640811572968487,-4.936984158267641e-05,-0.00034975912984037326,0.00030199953560388525,-0.001873506603728037,-8.714467725642193e-05,0.00015145343314290014,-0.00016418447355476723,4.3211126074810134e-05,-0.00021060831424690618,0.0005076670878505286,0.0016885081841663755,0.010800195475092677,0.00015394311369797454
ta61.pt,0.0030154879275536496,0.0003366977511754067,4.465175693685933e-05,-0.002168725359157621,-0.0003738280574025428,0.0005045462423943663,4.29857071965801e-05,-0.0003756415381280709,-0.0011944039685627503,-0.0013192477464173465,3.958420724001364e-05,0.00010388723886429847,-6.167777113598514e-05,0.0003363754669357431,0.00010293421380736466,-3.120409286473121e-05,3.211364689889246e-05,0.0003795486221519502,-0.0005978970731074999,-5.3771767501583254e-05,0.0004259450361367273,0.01068832678188091,0.0011169944875321323,0.010890790791147811,0.00021370113304848776,0.0020091101510607582,0.011087024668190084,0.0028975810106925243,0.00037157749441428083,0.0030362799479901384,0.003591728527719144,0.0032508868594691635,0.0008868623720340835,-7.74548515592404e-08,-3.449831796418097e-08,-1.2459757624727665e-08,5.52209956727535e-09,-4.0233189403763134e-08,1.784035971763165e-08,0.0011800773239938529,0.002904905093078534,0.00029423794531045506,0.0004322006756965942,0.003066041101708701,-7.65785033077533e-10,0.00037134368386923,0.006257333436244181,0.0013849098076334913,0.00465459975496472,0.008708025171871074,0.0011996347606561962,0.0007975740208418302,0.005169967069001078,0.0026528733103082206,0.0008548815287833383,0.00014865470356656136,0.0031486243162339883,0.002291443512079456,0.00869201585485328,0.002978910220701635,0.0015786420896942524,0.0036430288866541828,0.00315431204244786,0.011752626915794545,0.005126374875157484,0.009972039700413096,0.01097368662308017,0.006792273955630517,0.0015625768426401829,0.0008328816349286242,0.005390844301715,0.005094041188206761,0.00041763571895687924,0.0037420206725720666,0.0002837863379638865,0.0036830497576145404,0.00911791762467999,0.001400835223607365,0.00044006506958907697,0.006611061410404405,0.005600944358484967,0.0006203671225099644,8.458243639764778e-05,0.001877374470452628,-0.001495367568459188,0.0005281491040441873,0.00020706613042759258,0.001639882258790952,0.011672263867547746,0.0011237869083539959
ta62.pt,0.002942434611360658,0.0003431079888159921,4.480395491401916e-05,-0.002204618958468187,0.0005769611851498161,0.0005706574366306583,4.282123800743986e-05,-0.00032746901092206083,-0.0012721558202656515,-0.0013086541436381066,-6.259153985717461e-06,7.068388390575402e-05,-7.730714447029834e-05,0.0003251387390444653,0.00011723926309644953,-6.58590422272389e-05,1.329919343662256e-05,0.0003835542398354423,-0.0005409110443719913,0.00014702295291107239,0.0004998103739042406,0.010983390655062191,0.0010188774156365899,0.010912514017215328,0.00019966563717802998,0.0020042996278493916,0.011006540203588586,0.0028468683902004577,0.0003149992639289564,0.0030344646826301314,0.0035982386115889194,0.003178026521581966,0.0007733843504672983,-7.708090158044079e-08,-3.209868324583546e-08,-1.429363473209938e-08,5.214332943793062e-09,-4.062288513828676e-08,1.8489197194183052e-08,0.0011911660910625618,0.002833763388290986,0.0002608566212154161,0.00043188239025128585,0.003110511937405687,-6.434068267915384e-10,0.00024664234760522936,0.006227515542251014,0.0014278078889748546,0.004706921320407694,0.008629252305991717,0.0011632236347618827,0.000681190890817974,0.005100973479164159,0.0026411854689304503,0.0007863988650244537,0.00017942158976242794,0.003112500301785563,0.0022701203919959444,0.008783249147584648,0.0029487856092483907,0.0013505103179720678,0.0036587270616575238,0.003127243444131861,0.01133942302212727,0.005120704681249093,0.009946024312914595,0.01086399164844052,0.006840924214499168,0.0004758351989958725,-0.00015370887883981222,0.005336868984671447,0.0051237100889767635,0.0001344299622981483,0.006737404279519524,-0.00014371798203570175,0.003431535320482792,0.008893822016988925,0.0014308407474988055,-4.0095728383844696e-05,0.006551561395526888,0.0056900769685903855,0.0002881711081051542,0.00015968154270542374,0.0027810332113870997,-0.0015081733955351951,0.0007141153522665337,0.000319169146185552,0.0015689872319141185,0.011666247836714315,0.0009336838589506988
