job,machine,btw,perm,perm_idx,betweenness_mean,signature
2,0,0.06555555555555556,"(3, 1, 1)",115,0.07950617283950619,2+1
2,2,0.08444444444444445,"(3, 1, 1)",115,0.07950617283950619,2+1
2,1,0.06555555555555556,"(3, 1, 1)",115,0.07950617283950619,2+1
0,1,0.07962962962962962,"(3, 1, 2)",116,0.08065843621399177,1+1+1
0,2,0.07962962962962962,"(3, 1, 2)",116,0.08065843621399177,1+1+1
0,0,0.07407407407407407,"(3, 1, 2)",116,0.08065843621399177,1+1+1
1,0,0.0962962962962963,"(3, 1, 2)",116,0.08065843621399177,1+1+1
1,2,0.07222222222222223,"(3, 1, 2)",116,0.08065843621399177,1+1+1
1,1,0.1037037037037037,"(3, 1, 2)",116,0.08065843621399177,1+1+1
2,1,0.07962962962962962,"(3, 1, 2)",116,0.08065843621399177,1+1+1
2,0,0.08518518518518518,"(3, 1, 2)",116,0.08065843621399177,1+1+1
2,2,0.05555555555555556,"(3, 1, 2)",116,0.08065843621399177,1+1+1
0,1,0.06555555555555556,"(3, 1, 3)",117,0.07950617283950619,2+1
0,2,0.08444444444444445,"(3, 1, 3)",117,0.07950617283950619,2+1
0,0,0.06555555555555556,"(3, 1, 3)",117,0.07950617283950619,2+1
1,0,0.1088888888888889,"(3, 1, 3)",117,0.07950617283950619,2+1
1,2,0.06666666666666667,"(3, 1, 3)",117,0.07950617283950619,2+1
1,1,0.1088888888888889,"(3, 1, 3)",117,0.07950617283950619,2+1
2,1,0.06555555555555556,"(3, 1, 3)",117,0.07950617283950619,2+1
2,2,0.08444444444444445,"(3, 1, 3)",117,0.07950617283950619,2+1
2,0,0.06555555555555556,"(3, 1, 3)",117,0.07950617283950619,2+1
0,1,0.1037037037037037,"(3, 1, 4)",118,0.08065843621399177,1+1+1
0,2,0.07222222222222223,"(3, 1, 4)",118,0.08065843621399177,1+1+1
0,0,0.09629629629629631,"(3, 1, 4)",118,0.08065843621399177,1+1+1
1,0,0.07407407407407407,"(3, 1, 4)",118,0.08065843621399177,1+1+1
1,2,0.07962962962962962,"(3, 1, 4)",118,0.08065843621399177,1+1+1
1,1,0.07962962962962962,"(3, 1, 4)",118,0.08065843621399177,1+1+1
2,2,0.05555555555555556,"(3, 1, 4)",118,0.08065843621399177,1+1+1
2,0,0.08518518518518518,"(3, 1, 4)",118,0.08065843621399177,1+1+1
2,1,0.07962962962962962,"(3, 1, 4)",118,0.08065843621399177,1+1+1
0,1,0.07407407407407407,"(3, 1, 5)",119,0.08065843621399177,1+1+1
0,2,0.07962962962962962,"(3, 1, 5)",119,0.08065843621399177,1+1+1
0,0,0.07962962962962963,"(3, 1, 5)",119,0.08065843621399177,1+1+1
1,0,0.1037037037037037,"(3, 1, 5)",119,0.08065843621399177,1+1+1
1,2,0.07222222222222223,"(3, 1, 5)",119,0.08065843621399177,1+1+1
1,1,0.0962962962962963,"(3, 1, 5)",119,0.08065843621399177,1+1+1
2,2,0.05555555555555556,"(3, 1, 5)",119,0.08065843621399177,1+1+1
2,1,0.08518518518518518,"(3, 1, 5)",119,0.08065843621399177,1+1+1
2,0,0.07962962962962962,"(3, 1, 5)",119,0.08065843621399177,1+1+1
0,1,0.08148148148148147,"(3, 2, 0)",120,0.09218106995884773,1+1+1
0,2,0.1037037037037037,"(3, 2, 0)",120,0.09218106995884773,1+1+1
0,0,0.10925925925925925,"(3, 2, 0)",120,0.09218106995884773,1+1+1
1,1,0.0648148148148148,"(3, 2, 0)",120,0.09218106995884773,1+1+1
1,0,0.11111111111111112,"(3, 2, 0)",120,0.09218106995884773,1+1+1
1,2,0.0648148148148148,"(3, 2, 0)",120,0.09218106995884773,1+1+1
2,0,0.10925925925925925,"(3, 2, 0)",120,0.09218106995884773,1+1+1
2,1,0.10370370370370371,"(3, 2, 0)",120,0.09218106995884773,1+1+1
2,2,0.08148148148148147,"(3, 2, 0)",120,0.09218106995884773,1+1+1
0,1,0.07962962962962962,"(3, 2, 1)",121,0.08065843621399177,1+1+1
0,2,0.07962962962962962,"(3, 2, 1)",121,0.08065843621399177,1+1+1
0,0,0.07407407407407407,"(3, 2, 1)",121,0.08065843621399177,1+1+1
1,1,0.07962962962962962,"(3, 2, 1)",121,0.08065843621399177,1+1+1
1,0,0.08518518518518518,"(3, 2, 1)",121,0.08065843621399177,1+1+1
1,2,0.05555555555555556,"(3, 2, 1)",121,0.08065843621399177,1+1+1
2,0,0.0962962962962963,"(3, 2, 1)",121,0.08065843621399177,1+1+1
2,2,0.07222222222222223,"(3, 2, 1)",121,0.08065843621399177,1+1+1
2,1,0.1037037037037037,"(3, 2, 1)",121,0.08065843621399177,1+1+1
0,1,0.11693121693121694,"(3, 2, 2)",122,0.10699588477366256,2+1
0,2,0.153968253968254,"(3, 2, 2)",122,0.10699588477366256,2+1
0,0,0.091005291005291,"(3, 2, 2)",122,0.10699588477366256,2+1
1,1,0.08597883597883599,"(3, 2, 2)",122,0.10699588477366256,2+1
1,0,0.1433862433862434,"(3, 2, 2)",122,0.10699588477366256,2+1
1,2,0.07116402116402117,"(3, 2, 2)",122,0.10699588477366256,2+1
2,1,0.08597883597883599,"(3, 2, 2)",122,0.10699588477366256,2+1
2,0,0.14338624338624337,"(3, 2, 2)",122,0.10699588477366256,2+1
2,2,0.07116402116402117,"(3, 2, 2)",122,0.10699588477366256,2+1
0,1,0.08597883597883597,"(3, 2, 3)",123,0.10699588477366256,2+1
0,2,0.1433862433862434,"(3, 2, 3)",123,0.10699588477366256,2+1
0,0,0.07116402116402117,"(3, 2, 3)",123,0.10699588477366256,2+1
1,1,0.11693121693121694,"(3, 2, 3)",123,0.10699588477366256,2+1
1,0,0.15396825396825398,"(3, 2, 3)",123,0.10699588477366256,2+1
1,2,0.091005291005291,"(3, 2, 3)",123,0.10699588477366256,2+1
2,1,0.08597883597883599,"(3, 2, 3)",123,0.10699588477366256,2+1
2,2,0.14338624338624337,"(3, 2, 3)",123,0.10699588477366256,2+1
2,0,0.07116402116402117,"(3, 2, 3)",123,0.10699588477366256,2+1
0,1,0.07962962962962962,"(3, 2, 4)",124,0.08065843621399177,1+1+1
0,2,0.08518518518518518,"(3, 2, 4)",124,0.08065843621399177,1+1+1
0,0,0.05555555555555556,"(3, 2, 4)",124,0.08065843621399177,1+1+1
1,1,0.07962962962962962,"(3, 2, 4)",124,0.08065843621399177,1+1+1
1,0,0.07962962962962962,"(3, 2, 4)",124,0.08065843621399177,1+1+1
1,2,0.07407407407407407,"(3, 2, 4)",124,0.08065843621399177,1+1+1
2,2,0.0962962962962963,"(3, 2, 4)",124,0.08065843621399177,1+1+1
2,0,0.07222222222222223,"(3, 2, 4)",124,0.08065843621399177,1+1+1
2,1,0.1037037037037037,"(3, 2, 4)",124,0.08065843621399177,1+1+1
0,1,0.06481481481481481,"(3, 2, 5)",125,0.09218106995884773,1+1+1
0,2,0.11111111111111109,"(3, 2, 5)",125,0.09218106995884773,1+1+1
0,0,0.06481481481481483,"(3, 2, 5)",125,0.09218106995884773,1+1+1
1,1,0.08148148148148149,"(3, 2, 5)",125,0.09218106995884773,1+1+1
1,0,0.1037037037037037,"(3, 2, 5)",125,0.09218106995884773,1+1+1
1,2,0.10925925925925925,"(3, 2, 5)",125,0.09218106995884773,1+1+1
2,2,0.10925925925925926,"(3, 2, 5)",125,0.09218106995884773,1+1+1
2,1,0.10370370370370371,"(3, 2, 5)",125,0.09218106995884773,1+1+1
2,0,0.08148148148148147,"(3, 2, 5)",125,0.09218106995884773,1+1+1
0,1,0.0651851851851852,"(3, 3, 0)",126,0.09283950617283951,2+1
0,2,0.1037037037037037,"(3, 3, 0)",126,0.09283950617283951,2+1
0,0,0.07851851851851852,"(3, 3, 0)",126,0.09283950617283951,2+1
1,1,0.0651851851851852,"(3, 3, 0)",126,0.09283950617283951,2+1
1,2,0.1037037037037037,"(3, 3, 0)",126,0.09283950617283951,2+1
1,0,0.07851851851851852,"(3, 3, 0)",126,0.09283950617283951,2+1
2,0,0.14074074074074075,"(3, 3, 0)",126,0.09283950617283951,2+1
2,1,0.1037037037037037,"(3, 3, 0)",126,0.09283950617283951,2+1
2,2,0.0962962962962963,"(3, 3, 0)",126,0.09283950617283951,2+1
0,1,0.06555555555555556,"(3, 3, 1)",127,0.07950617283950617,2+1
0,2,0.08444444444444445,"(3, 3, 1)",127,0.07950617283950617,2+1
0,0,0.06555555555555556,"(3, 3, 1)",127,0.07950617283950617,2+1
1,1,0.06555555555555556,"(3, 3, 1)",127,0.07950617283950617,2+1
1,2,0.08444444444444445,"(3, 3, 1)",127,0.07950617283950617,2+1
1,0,0.06555555555555556,"(3, 3, 1)",127,0.07950617283950617,2+1
2,0,0.1088888888888889,"(3, 3, 1)",127,0.07950617283950617,2+1
2,2,0.06666666666666667,"(3, 3, 1)",127,0.07950617283950617,2+1
2,1,0.1088888888888889,"(3, 3, 1)",127,0.07950617283950617,2+1
0,1,0.08597883597883597,"(3, 3, 2)",128,0.10699588477366256,2+1
0,2,0.1433862433862434,"(3, 3, 2)",128,0.10699588477366256,2+1
0,0,0.07116402116402117,"(3, 3, 2)",128,0.10699588477366256,2+1
1,1,0.08597883597883597,"(3, 3, 2)",128,0.10699588477366256,2+1
1,2,0.1433862433862434,"(3, 3, 2)",128,0.10699588477366256,2+1
1,0,0.07116402116402117,"(3, 3, 2)",128,0.10699588477366256,2+1
2,1,0.11693121693121696,"(3, 3, 2)",128,0.10699588477366256,2+1
2,0,0.15396825396825398,"(3, 3, 2)",128,0.10699588477366256,2+1
2,2,0.09100529100529102,"(3, 3, 2)",128,0.10699588477366256,2+1
0,1,0.08888888888888888,"(3, 3, 3)",129,0.1185185185185185,3
0,2,0.17777777777777776,"(3, 3, 3)",129,0.1185185185185185,3
0,0,0.08888888888888888,"(3, 3, 3)",129,0.1185185185185185,3
1,1,0.08888888888888888,"(3, 3, 3)",129,0.1185185185185185,3
1,2,0.17777777777777776,"(3, 3, 3)",129,0.1185185185185185,3
1,0,0.08888888888888888,"(3, 3, 3)",129,0.1185185185185185,3
2,1,0.08888888888888888,"(3, 3, 3)",129,0.1185185185185185,3
2,2,0.17777777777777776,"(3, 3, 3)",129,0.1185185185185185,3
2,0,0.08888888888888888,"(3, 3, 3)",129,0.1185185185185185,3
0,1,0.07851851851851852,"(3, 3, 4)",130,0.0928395061728395,2+1
0,2,0.1037037037037037,"(3, 3, 4)",130,0.0928395061728395,2+1
0,0,0.0651851851851852,"(3, 3, 4)",130,0.0928395061728395,2+1
1,1,0.07851851851851852,"(3, 3, 4)",130,0.0928395061728395,2+1
1,2,0.1037037037037037,"(3, 3, 4)",130,0.0928395061728395,2+1
1,0,0.06518518518518518,"(3, 3, 4)",130,0.0928395061728395,2+1
2,2,0.09629629629629631,"(3, 3, 4)",130,0.0928395061728395,2+1
2,0,0.1037037037037037,"(3, 3, 4)",130,0.0928395061728395,2+1
2,1,0.14074074074074075,"(3, 3, 4)",130,0.0928395061728395,2+1
0,1,0.07116402116402117,"(3, 3, 5)",131,0.10699588477366254,2+1
0,2,0.14338624338624337,"(3, 3, 5)",131,0.10699588477366254,2+1
0,0,0.08597883597883597,"(3, 3, 5)",131,0.10699588477366254,2+1
1,1,0.07116402116402117,"(3, 3, 5)",131,0.10699588477366254,2+1
1,2,0.14338624338624337,"(3, 3, 5)",131,0.10699588477366254,2+1
1,0,0.08597883597883597,"(3, 3, 5)",131,0.10699588477366254,2+1
2,2,0.091005291005291,"(3, 3, 5)",131,0.10699588477366254,2+1
2,1,0.15396825396825398,"(3, 3, 5)",131,0.10699588477366254,2+1
2,0,0.11693121693121694,"(3, 3, 5)",131,0.10699588477366254,2+1
0,1,0.08518518518518518,"(3, 4, 0)",132,0.07901234567901234,1+1+1
0,2,0.06666666666666667,"(3, 4, 0)",132,0.07901234567901234,1+1+1
0,0,0.0851851851851852,"(3, 4, 0)",132,0.07901234567901234,1+1+1
1,2,0.08518518518518518,"(3, 4, 0)",132,0.07901234567901234,1+1+1
1,0,0.06666666666666667,"(3, 4, 0)",132,0.07901234567901234,1+1+1
1,1,0.0851851851851852,"(3, 4, 0)",132,0.07901234567901234,1+1+1
2,0,0.08518518518518518,"(3, 4, 0)",132,0.07901234567901234,1+1+1
2,1,0.06666666666666667,"(3, 4, 0)",132,0.07901234567901234,1+1+1
2,2,0.08518518518518518,"(3, 4, 0)",132,0.07901234567901234,1+1+1
0,1,0.1037037037037037,"(3, 4, 1)",133,0.08065843621399177,1+1+1
0,2,0.07222222222222223,"(3, 4, 1)",133,0.08065843621399177,1+1+1
0,0,0.09629629629629631,"(3, 4, 1)",133,0.08065843621399177,1+1+1
1,2,0.05555555555555556,"(3, 4, 1)",133,0.08065843621399177,1+1+1
1,0,0.0851851851851852,"(3, 4, 1)",133,0.08065843621399177,1+1+1
1,1,0.07962962962962962,"(3, 4, 1)",133,0.08065843621399177,1+1+1
2,0,0.07407407407407407,"(3, 4, 1)",133,0.08065843621399177,1+1+1
2,2,0.07962962962962962,"(3, 4, 1)",133,0.08065843621399177,1+1+1
2,1,0.07962962962962962,"(3, 4, 1)",133,0.08065843621399177,1+1+1
0,1,0.07962962962962962,"(3, 4, 2)",134,0.08065843621399177,1+1+1
0,2,0.08518518518518518,"(3, 4, 2)",134,0.08065843621399177,1+1+1
0,0,0.05555555555555556,"(3, 4, 2)",134,0.08065843621399177,1+1+1
1,2,0.0962962962962963,"(3, 4, 2)",134,0.08065843621399177,1+1+1
1,0,0.07222222222222223,"(3, 4, 2)",134,0.08065843621399177,1+1+1
1,1,0.1037037037037037,"(3, 4, 2)",134,0.08065843621399177,1+1+1
2,1,0.07962962962962962,"(3, 4, 2)",134,0.08065843621399177,1+1+1
2,0,0.07962962962962962,"(3, 4, 2)",134,0.08065843621399177,1+1+1
2,2,0.07407407407407407,"(3, 4, 2)",134,0.08065843621399177,1+1+1
0,1,0.07851851851851852,"(3, 4, 3)",135,0.09283950617283951,2+1
0,2,0.10370370370370371,"(3, 4, 3)",135,0.09283950617283951,2+1
0,0,0.0651851851851852,"(3, 4, 3)",135,0.09283950617283951,2+1
1,2,0.0962962962962963,"(3, 4, 3)",135,0.09283950617283951,2+1
1,0,0.10370370370370371,"(3, 4, 3)",135,0.09283950617283951,2+1
1,1,0.14074074074074075,"(3, 4, 3)",135,0.09283950617283951,2+1
2,1,0.07851851851851852,"(3, 4, 3)",135,0.09283950617283951,2+1
2,2,0.1037037037037037,"(3, 4, 3)",135,0.09283950617283951,2+1
2,0,0.06518518518518518,"(3, 4, 3)",135,0.09283950617283951,2+1
0,1,0.14074074074074075,"(3, 4, 4)",136,0.0928395061728395,2+1
0,2,0.10370370370370367,"(3, 4, 4)",136,0.0928395061728395,2+1
0,0,0.0962962962962963,"(3, 4, 4)",136,0.0928395061728395,2+1
1,2,0.0651851851851852,"(3, 4, 4)",136,0.0928395061728395,2+1
1,0,0.10370370370370371,"(3, 4, 4)",136,0.0928395061728395,2+1
1,1,0.07851851851851852,"(3, 4, 4)",136,0.0928395061728395,2+1
2,2,0.06518518518518518,"(3, 4, 4)",136,0.0928395061728395,2+1
2,0,0.1037037037037037,"(3, 4, 4)",136,0.0928395061728395,2+1
2,1,0.07851851851851852,"(3, 4, 4)",136,0.0928395061728395,2+1
0,1,0.10925925925925926,"(3, 4, 5)",137,0.09218106995884773,1+1+1
0,2,0.10370370370370371,"(3, 4, 5)",137,0.09218106995884773,1+1+1
0,0,0.08148148148148147,"(3, 4, 5)",137,0.09218106995884773,1+1+1
1,2,0.08148148148148149,"(3, 4, 5)",137,0.09218106995884773,1+1+1
1,0,0.1037037037037037,"(3, 4, 5)",137,0.09218106995884773,1+1+1
1,1,0.10925925925925925,"(3, 4, 5)",137,0.09218106995884773,1+1+1
2,2,0.06481481481481481,"(3, 4, 5)",137,0.09218106995884773,1+1+1
2,1,0.11111111111111109,"(3, 4, 5)",137,0.09218106995884773,1+1+1
2,0,0.0648148148148148,"(3, 4, 5)",137,0.09218106995884773,1+1+1
0,1,0.05555555555555556,"(3, 5, 0)",138,0.08065843621399177,1+1+1
0,2,0.0851851851851852,"(3, 5, 0)",138,0.08065843621399177,1+1+1
0,0,0.07962962962962962,"(3, 5, 0)",138,0.08065843621399177,1+1+1
1,2,0.07407407407407407,"(3, 5, 0)",138,0.08065843621399177,1+1+1
1,1,0.07962962962962962,"(3, 5, 0)",138,0.08065843621399177,1+1+1
1,0,0.07962962962962962,"(3, 5, 0)",138,0.08065843621399177,1+1+1
2,0,0.1037037037037037,"(3, 5, 0)",138,0.08065843621399177,1+1+1
2,1,0.07222222222222223,"(3, 5, 0)",138,0.08065843621399177,1+1+1
2,2,0.0962962962962963,"(3, 5, 0)",138,0.08065843621399177,1+1+1
0,1,0.07407407407407407,"(3, 5, 1)",139,0.08065843621399177,1+1+1
0,2,0.07962962962962962,"(3, 5, 1)",139,0.08065843621399177,1+1+1
0,0,0.07962962962962963,"(3, 5, 1)",139,0.08065843621399177,1+1+1
1,2,0.05555555555555556,"(3, 5, 1)",139,0.08065843621399177,1+1+1
1,1,0.0851851851851852,"(3, 5, 1)",139,0.08065843621399177,1+1+1
1,0,0.07962962962962962,"(3, 5, 1)",139,0.08065843621399177,1+1+1
2,0,0.1037037037037037,"(3, 5, 1)",139,0.08065843621399177,1+1+1
2,2,0.07222222222222223,"(3, 5, 1)",139,0.08065843621399177,1+1+1
2,1,0.0962962962962963,"(3, 5, 1)",139,0.08065843621399177,1+1+1
0,1,0.06481481481481481,"(3, 5, 2)",140,0.09218106995884773,1+1+1
0,2,0.11111111111111109,"(3, 5, 2)",140,0.09218106995884773,1+1+1
0,0,0.06481481481481483,"(3, 5, 2)",140,0.09218106995884773,1+1+1
1,2,0.10925925925925925,"(3, 5, 2)",140,0.09218106995884773,1+1+1
1,1,0.10370370370370371,"(3, 5, 2)",140,0.09218106995884773,1+1+1
1,0,0.08148148148148147,"(3, 5, 2)",140,0.09218106995884773,1+1+1
2,1,0.08148148148148149,"(3, 5, 2)",140,0.09218106995884773,1+1+1
2,0,0.10370370370370371,"(3, 5, 2)",140,0.09218106995884773,1+1+1
2,2,0.10925925925925925,"(3, 5, 2)",140,0.09218106995884773,1+1+1
0,1,0.07116402116402117,"(3, 5, 3)",141,0.10699588477366255,2+1
0,2,0.14338624338624337,"(3, 5, 3)",141,0.10699588477366255,2+1
0,0,0.08597883597883597,"(3, 5, 3)",141,0.10699588477366255,2+1
1,2,0.091005291005291,"(3, 5, 3)",141,0.10699588477366255,2+1
1,1,0.15396825396825398,"(3, 5, 3)",141,0.10699588477366255,2+1
1,0,0.11693121693121696,"(3, 5, 3)",141,0.10699588477366255,2+1
2,1,0.07116402116402117,"(3, 5, 3)",141,0.10699588477366255,2+1
2,2,0.1433862433862434,"(3, 5, 3)",141,0.10699588477366255,2+1
2,0,0.08597883597883597,"(3, 5, 3)",141,0.10699588477366255,2+1
0,1,0.10925925925925925,"(3, 5, 4)",142,0.09218106995884774,1+1+1
0,2,0.10370370370370371,"(3, 5, 4)",142,0.09218106995884774,1+1+1
0,0,0.08148148148148149,"(3, 5, 4)",142,0.09218106995884774,1+1+1
1,2,0.06481481481481481,"(3, 5, 4)",142,0.09218106995884774,1+1+1
1,1,0.11111111111111112,"(3, 5, 4)",142,0.09218106995884774,1+1+1
1,0,0.0648148148148148,"(3, 5, 4)",142,0.09218106995884774,1+1+1
2,2,0.08148148148148149,"(3, 5, 4)",142,0.09218106995884774,1+1+1
2,0,0.10370370370370371,"(3, 5, 4)",142,0.09218106995884774,1+1+1
2,1,0.10925925925925926,"(3, 5, 4)",142,0.09218106995884774,1+1+1
0,1,0.091005291005291,"(3, 5, 5)",143,0.10699588477366255,2+1
0,2,0.15396825396825398,"(3, 5, 5)",143,0.10699588477366255,2+1
0,0,0.11693121693121694,"(3, 5, 5)",143,0.10699588477366255,2+1
1,2,0.07116402116402117,"(3, 5, 5)",143,0.10699588477366255,2+1
1,1,0.14338624338624337,"(3, 5, 5)",143,0.10699588477366255,2+1
1,0,0.08597883597883597,"(3, 5, 5)",143,0.10699588477366255,2+1
2,2,0.07116402116402117,"(3, 5, 5)",143,0.10699588477366255,2+1
2,1,0.1433862433862434,"(3, 5, 5)",143,0.10699588477366255,2+1
2,0,0.08597883597883597,"(3, 5, 5)",143,0.10699588477366255,2+1
0,2,0.14074074074074075,"(4, 0, 0)",144,0.0928395061728395,2+1
0,0,0.10370370370370367,"(4, 0, 0)",144,0.0928395061728395,2+1
0,1,0.0962962962962963,"(4, 0, 0)",144,0.0928395061728395,2+1
1,0,0.0651851851851852,"(4, 0, 0)",144,0.0928395061728395,2+1
1,1,0.10370370370370371,"(4, 0, 0)",144,0.0928395061728395,2+1
1,2,0.07851851851851852,"(4, 0, 0)",144,0.0928395061728395,2+1
2,0,0.06518518518518518,"(4, 0, 0)",144,0.0928395061728395,2+1
2,1,0.1037037037037037,"(4, 0, 0)",144,0.0928395061728395,2+1
2,2,0.07851851851851852,"(4, 0, 0)",144,0.0928395061728395,2+1
0,2,0.10925925925925926,"(4, 0, 1)",145,0.09218106995884773,1+1+1
0,0,0.10370370370370371,"(4, 0, 1)",145,0.09218106995884773,1+1+1
0,1,0.08148148148148147,"(4, 0, 1)",145,0.09218106995884773,1+1+1
1,0,0.08148148148148149,"(4, 0, 1)",145,0.09218106995884773,1+1+1
1,1,0.1037037037037037,"(4, 0, 1)",145,0.09218106995884773,1+1+1
1,2,0.10925925925925925,"(4, 0, 1)",145,0.09218106995884773,1+1+1
2,0,0.06481481481481481,"(4, 0, 1)",145,0.09218106995884773,1+1+1
2,2,0.11111111111111109,"(4, 0, 1)",145,0.09218106995884773,1+1+1
2,1,0.0648148148148148,"(4, 0, 1)",145,0.09218106995884773,1+1+1
0,2,0.1037037037037037,"(4, 0, 2)",146,0.08065843621399177,1+1+1
0,0,0.07222222222222223,"(4, 0, 2)",146,0.08065843621399177,1+1+1
0,1,0.09629629629629631,"(4, 0, 2)",146,0.08065843621399177,1+1+1
1,0,0.05555555555555556,"(4, 0, 2)",146,0.08065843621399177,1+1+1
1,1,0.0851851851851852,"(4, 0, 2)",146,0.08065843621399177,1+1+1
1,2,0.07962962962962962,"(4, 0, 2)",146,0.08065843621399177,1+1+1
2,1,0.07407407407407407,"(4, 0, 2)",146,0.08065843621399177,1+1+1
2,0,0.07962962962962962,"(4, 0, 2)",146,0.08065843621399177,1+1+1
2,2,0.07962962962962962,"(4, 0, 2)",146,0.08065843621399177,1+1+1
0,2,0.08518518518518518,"(4, 0, 3)",147,0.07901234567901234,1+1+1
0,0,0.06666666666666667,"(4, 0, 3)",147,0.07901234567901234,1+1+1
0,1,0.0851851851851852,"(4, 0, 3)",147,0.07901234567901234,1+1+1
1,0,0.08518518518518518,"(4, 0, 3)",147,0.07901234567901234,1+1+1
1,1,0.06666666666666667,"(4, 0, 3)",147,0.07901234567901234,1+1+1
1,2,0.0851851851851852,"(4, 0, 3)",147,0.07901234567901234,1+1+1
2,1,0.08518518518518518,"(4, 0, 3)",147,0.07901234567901234,1+1+1
2,2,0.06666666666666667,"(4, 0, 3)",147,0.07901234567901234,1+1+1
2,0,0.08518518518518518,"(4, 0, 3)",147,0.07901234567901234,1+1+1
0,2,0.07851851851851852,"(4, 0, 4)",148,0.09283950617283951,2+1
0,0,0.10370370370370371,"(4, 0, 4)",148,0.09283950617283951,2+1
0,1,0.0651851851851852,"(4, 0, 4)",148,0.09283950617283951,2+1
1,0,0.0962962962962963,"(4, 0, 4)",148,0.09283950617283951,2+1
1,1,0.10370370370370371,"(4, 0, 4)",148,0.09283950617283951,2+1
1,2,0.14074074074074075,"(4, 0, 4)",148,0.09283950617283951,2+1
2,2,0.07851851851851852,"(4, 0, 4)",148,0.09283950617283951,2+1
2,0,0.1037037037037037,"(4, 0, 4)",148,0.09283950617283951,2+1
2,1,0.06518518518518518,"(4, 0, 4)",148,0.09283950617283951,2+1
0,2,0.07962962962962962,"(4, 0, 5)",149,0.08065843621399177,1+1+1
0,0,0.08518518518518518,"(4, 0, 5)",149,0.08065843621399177,1+1+1
0,1,0.05555555555555556,"(4, 0, 5)",149,0.08065843621399177,1+1+1
1,0,0.0962962962962963,"(4, 0, 5)",149,0.08065843621399177,1+1+1
1,1,0.07222222222222223,"(4, 0, 5)",149,0.08065843621399177,1+1+1
1,2,0.1037037037037037,"(4, 0, 5)",149,0.08065843621399177,1+1+1
2,2,0.07962962962962962,"(4, 0, 5)",149,0.08065843621399177,1+1+1
2,1,0.07962962962962962,"(4, 0, 5)",149,0.08065843621399177,1+1+1
2,0,0.07407407407407407,"(4, 0, 5)",149,0.08065843621399177,1+1+1
0,2,0.10925925925925925,"(4, 1, 0)",150,0.09218106995884774,1+1+1
0,0,0.10370370370370371,"(4, 1, 0)",150,0.09218106995884774,1+1+1
0,1,0.08148148148148149,"(4, 1, 0)",150,0.09218106995884774,1+1+1
1,0,0.06481481481481481,"(4, 1, 0)",150,0.09218106995884774,1+1+1
1,2,0.11111111111111112,"(4, 1, 0)",150,0.09218106995884774,1+1+1
1,1,0.0648148148148148,"(4, 1, 0)",150,0.09218106995884774,1+1+1
2,0,0.08148148148148149,"(4, 1, 0)",150,0.09218106995884774,1+1+1
2,1,0.10370370370370371,"(4, 1, 0)",150,0.09218106995884774,1+1+1
2,2,0.10925925925925926,"(4, 1, 0)",150,0.09218106995884774,1+1+1
0,2,0.091005291005291,"(4, 1, 1)",151,0.10699588477366255,2+1
0,0,0.15396825396825398,"(4, 1, 1)",151,0.10699588477366255,2+1
0,1,0.11693121693121694,"(4, 1, 1)",151,0.10699588477366255,2+1
1,0,0.07116402116402117,"(4, 1, 1)",151,0.10699588477366255,2+1
1,2,0.14338624338624337,"(4, 1, 1)",151,0.10699588477366255,2+1
1,1,0.08597883597883597,"(4, 1, 1)",151,0.10699588477366255,2+1
2,0,0.07116402116402117,"(4, 1, 1)",151,0.10699588477366255,2+1
2,2,0.1433862433862434,"(4, 1, 1)",151,0.10699588477366255,2+1
2,1,0.08597883597883597,"(4, 1, 1)",151,0.10699588477366255,2+1
0,2,0.07407407407407407,"(4, 1, 2)",152,0.08065843621399177,1+1+1
0,0,0.07962962962962962,"(4, 1, 2)",152,0.08065843621399177,1+1+1
0,1,0.07962962962962963,"(4, 1, 2)",152,0.08065843621399177,1+1+1
1,0,0.05555555555555556,"(4, 1, 2)",152,0.08065843621399177,1+1+1
1,2,0.0851851851851852,"(4, 1, 2)",152,0.08065843621399177,1+1+1
1,1,0.07962962962962962,"(4, 1, 2)",152,0.08065843621399177,1+1+1
2,1,0.1037037037037037,"(4, 1, 2)",152,0.08065843621399177,1+1+1
2,0,0.07222222222222223,"(4, 1, 2)",152,0.08065843621399177,1+1+1
2,2,0.0962962962962963,"(4, 1, 2)",152,0.08065843621399177,1+1+1
0,2,0.05555555555555556,"(4, 1, 3)",153,0.08065843621399177,1+1+1
0,0,0.0851851851851852,"(4, 1, 3)",153,0.08065843621399177,1+1+1
0,1,0.07962962962962962,"(4, 1, 3)",153,0.08065843621399177,1+1+1
1,0,0.07407407407407407,"(4, 1, 3)",153,0.08065843621399177,1+1+1
1,2,0.07962962962962962,"(4, 1, 3)",153,0.08065843621399177,1+1+1
1,1,0.07962962962962962,"(4, 1, 3)",153,0.08065843621399177,1+1+1
2,1,0.1037037037037037,"(4, 1, 3)",153,0.08065843621399177,1+1+1
2,2,0.07222222222222223,"(4, 1, 3)",153,0.08065843621399177,1+1+1
2,0,0.0962962962962963,"(4, 1, 3)",153,0.08065843621399177,1+1+1
0,2,0.07116402116402117,"(4, 1, 4)",154,0.10699588477366255,2+1
0,0,0.14338624338624337,"(4, 1, 4)",154,0.10699588477366255,2+1
0,1,0.08597883597883597,"(4, 1, 4)",154,0.10699588477366255,2+1
