job,machine,btw,perm,perm_idx,betweenness_mean
3,2,0.07965686274509803,"(0, 13, 0, 6)",7494,0.06027113970588234
3,3,0.03970588235294118,"(0, 13, 0, 6)",7494,0.06027113970588234
0,0,0.03774509803921569,"(0, 13, 0, 18)",7506,0.05741640406162464
0,1,0.06556372549019607,"(0, 13, 0, 18)",7506,0.05741640406162464
0,2,0.05509453781512605,"(0, 13, 0, 18)",7506,0.05741640406162464
0,3,0.04327731092436974,"(0, 13, 0, 18)",7506,0.05741640406162464
1,2,0.06906512605042016,"(0, 13, 0, 18)",7506,0.05741640406162464
1,0,0.06036414565826331,"(0, 13, 0, 18)",7506,0.05741640406162464
1,3,0.0667892156862745,"(0, 13, 0, 18)",7506,0.05741640406162464
1,1,0.07710084033613446,"(0, 13, 0, 18)",7506,0.05741640406162464
2,0,0.03774509803921569,"(0, 13, 0, 18)",7506,0.05741640406162464
2,1,0.06556372549019608,"(0, 13, 0, 18)",7506,0.05741640406162464
2,2,0.055094537815126056,"(0, 13, 0, 18)",7506,0.05741640406162464
2,3,0.04327731092436974,"(0, 13, 0, 18)",7506,0.05741640406162464
3,3,0.07769607843137255,"(0, 13, 0, 18)",7506,0.05741640406162464
3,0,0.05784313725490196,"(0, 13, 0, 18)",7506,0.05741640406162464
3,1,0.05521708683473389,"(0, 13, 0, 18)",7506,0.05741640406162464
3,2,0.05122549019607843,"(0, 13, 0, 18)",7506,0.05741640406162464
0,0,0.05024509803921568,"(0, 13, 3, 9)",7569,0.05586484593837534
0,1,0.06565126050420167,"(0, 13, 3, 9)",7569,0.05586484593837534
0,2,0.06920518207282911,"(0, 13, 3, 9)",7569,0.05586484593837534
0,3,0.047058823529411764,"(0, 13, 3, 9)",7569,0.05586484593837534
1,2,0.054796918767506995,"(0, 13, 3, 9)",7569,0.05586484593837534
1,0,0.05950630252100839,"(0, 13, 3, 9)",7569,0.05586484593837534
1,3,0.058280812324929966,"(0, 13, 3, 9)",7569,0.05586484593837534
1,1,0.04217436974789915,"(0, 13, 3, 9)",7569,0.05586484593837534
2,0,0.04455532212885154,"(0, 13, 3, 9)",7569,0.05586484593837534
2,2,0.05484943977591036,"(0, 13, 3, 9)",7569,0.05586484593837534
2,3,0.05337885154061624,"(0, 13, 3, 9)",7569,0.05586484593837534
2,1,0.04523809523809523,"(0, 13, 3, 9)",7569,0.05586484593837534
3,1,0.06938025210084033,"(0, 13, 3, 9)",7569,0.05586484593837534
3,2,0.05418417366946779,"(0, 13, 3, 9)",7569,0.05586484593837534
3,3,0.05063025210084034,"(0, 13, 3, 9)",7569,0.05586484593837534
3,0,0.07470238095238095,"(0, 13, 3, 9)",7569,0.05586484593837534
0,0,0.044852941176470595,"(0, 13, 6, 11)",7643,0.05407475490196077
0,1,0.06017156862745097,"(0, 13, 6, 11)",7643,0.05407475490196077
0,2,0.06715686274509804,"(0, 13, 6, 11)",7643,0.05407475490196077
0,3,0.031495098039215685,"(0, 13, 6, 11)",7643,0.05407475490196077
1,2,0.0534313725490196,"(0, 13, 6, 11)",7643,0.05407475490196077
1,0,0.0571078431372549,"(0, 13, 6, 11)",7643,0.05407475490196077
1,3,0.06360294117647058,"(0, 13, 6, 11)",7643,0.05407475490196077
1,1,0.06372549019607844,"(0, 13, 6, 11)",7643,0.05407475490196077
2,1,0.04142156862745097,"(0, 13, 6, 11)",7643,0.05407475490196077
2,0,0.05245098039215686,"(0, 13, 6, 11)",7643,0.05407475490196077
2,2,0.05612745098039215,"(0, 13, 6, 11)",7643,0.05407475490196077
2,3,0.03848039215686275,"(0, 13, 6, 11)",7643,0.05407475490196077
3,1,0.06004901960784312,"(0, 13, 6, 11)",7643,0.05407475490196077
3,3,0.06519607843137254,"(0, 13, 6, 11)",7643,0.05407475490196077
3,2,0.04632352941176471,"(0, 13, 6, 11)",7643,0.05407475490196077
3,0,0.06360294117647057,"(0, 13, 6, 11)",7643,0.05407475490196077
0,0,0.040808823529411765,"(0, 13, 7, 7)",7663,0.05775122549019607
0,1,0.07389705882352939,"(0, 13, 7, 7)",7663,0.05775122549019607
0,2,0.0738970588235294,"(0, 13, 7, 7)",7663,0.05775122549019607
0,3,0.040808823529411765,"(0, 13, 7, 7)",7663,0.05775122549019607
1,2,0.09178921568627449,"(0, 13, 7, 7)",7663,0.05775122549019607
1,0,0.05747549019607842,"(0, 13, 7, 7)",7663,0.05775122549019607
1,3,0.05747549019607843,"(0, 13, 7, 7)",7663,0.05775122549019607
1,1,0.09178921568627449,"(0, 13, 7, 7)",7663,0.05775122549019607
2,1,0.03909313725490196,"(0, 13, 7, 7)",7663,0.05775122549019607
2,0,0.059926470588235296,"(0, 13, 7, 7)",7663,0.05775122549019607
2,3,0.059926470588235296,"(0, 13, 7, 7)",7663,0.05775122549019607
2,2,0.039093137254901954,"(0, 13, 7, 7)",7663,0.05775122549019607
3,1,0.03909313725490196,"(0, 13, 7, 7)",7663,0.05775122549019607
3,0,0.059926470588235296,"(0, 13, 7, 7)",7663,0.05775122549019607
3,3,0.059926470588235296,"(0, 13, 7, 7)",7663,0.05775122549019607
3,2,0.039093137254901954,"(0, 13, 7, 7)",7663,0.05775122549019607
0,0,0.06323529411764704,"(0, 13, 8, 10)",7690,0.05590751925770308
0,1,0.05723039215686274,"(0, 13, 8, 10)",7690,0.05590751925770308
0,2,0.06367296918767507,"(0, 13, 8, 10)",7690,0.05590751925770308
0,3,0.0425420168067227,"(0, 13, 8, 10)",7690,0.05590751925770308
1,2,0.0532563025210084,"(0, 13, 8, 10)",7690,0.05590751925770308
1,0,0.052958683473389355,"(0, 13, 8, 10)",7690,0.05590751925770308
1,3,0.05710784313725491,"(0, 13, 8, 10)",7690,0.05590751925770308
1,1,0.07041316526610644,"(0, 13, 8, 10)",7690,0.05590751925770308
2,1,0.04191176470588236,"(0, 13, 8, 10)",7690,0.05590751925770308
2,2,0.0525735294117647,"(0, 13, 8, 10)",7690,0.05590751925770308
2,0,0.06078431372549019,"(0, 13, 8, 10)",7690,0.05590751925770308
2,3,0.04332983193277311,"(0, 13, 8, 10)",7690,0.05590751925770308
3,1,0.05649509803921569,"(0, 13, 8, 10)",7690,0.05590751925770308
3,3,0.06820728291316527,"(0, 13, 8, 10)",7690,0.05590751925770308
3,0,0.054429271708683474,"(0, 13, 8, 10)",7690,0.05590751925770308
3,2,0.05637254901960784,"(0, 13, 8, 10)",7690,0.05590751925770308
0,0,0.06360294117647057,"(0, 13, 10, 11)",7739,0.052250744047619035
0,1,0.06531862745098038,"(0, 13, 10, 11)",7739,0.052250744047619035
0,2,0.05913865546218487,"(0, 13, 10, 11)",7739,0.052250744047619035
0,3,0.043767507002801125,"(0, 13, 10, 11)",7739,0.052250744047619035
1,2,0.055217086834733885,"(0, 13, 10, 11)",7739,0.052250744047619035
1,0,0.04977240896358543,"(0, 13, 10, 11)",7739,0.052250744047619035
1,3,0.052083333333333336,"(0, 13, 10, 11)",7739,0.052250744047619035
1,1,0.057668067226890746,"(0, 13, 10, 11)",7739,0.052250744047619035
2,1,0.040686274509803916,"(0, 13, 10, 11)",7739,0.052250744047619035
2,3,0.06257002801120447,"(0, 13, 10, 11)",7739,0.052250744047619035
2,0,0.051978291316526606,"(0, 13, 10, 11)",7739,0.052250744047619035
2,2,0.040318627450980395,"(0, 13, 10, 11)",7739,0.052250744047619035
3,1,0.04264705882352941,"(0, 13, 10, 11)",7739,0.052250744047619035
3,3,0.05999649859943979,"(0, 13, 10, 11)",7739,0.052250744047619035
3,2,0.04663865546218486,"(0, 13, 10, 11)",7739,0.052250744047619035
3,0,0.044607843137254896,"(0, 13, 10, 11)",7739,0.052250744047619035
0,0,0.049002100840336134,"(0, 13, 10, 23)",7751,0.05060399159663865
0,1,0.05220588235294118,"(0, 13, 10, 23)",7751,0.05060399159663865
0,2,0.052205882352941164,"(0, 13, 10, 23)",7751,0.05060399159663865
0,3,0.04900210084033613,"(0, 13, 10, 23)",7751,0.05060399159663865
1,2,0.049002100840336134,"(0, 13, 10, 23)",7751,0.05060399159663865
1,0,0.05220588235294117,"(0, 13, 10, 23)",7751,0.05060399159663865
1,3,0.05220588235294117,"(0, 13, 10, 23)",7751,0.05060399159663865
1,1,0.04900210084033612,"(0, 13, 10, 23)",7751,0.05060399159663865
2,1,0.04900210084033613,"(0, 13, 10, 23)",7751,0.05060399159663865
2,3,0.05220588235294117,"(0, 13, 10, 23)",7751,0.05060399159663865
2,0,0.05220588235294117,"(0, 13, 10, 23)",7751,0.05060399159663865
2,2,0.049002100840336134,"(0, 13, 10, 23)",7751,0.05060399159663865
3,3,0.04900210084033612,"(0, 13, 10, 23)",7751,0.05060399159663865
3,2,0.05220588235294118,"(0, 13, 10, 23)",7751,0.05060399159663865
3,1,0.05220588235294117,"(0, 13, 10, 23)",7751,0.05060399159663865
3,0,0.049002100840336134,"(0, 13, 10, 23)",7751,0.05060399159663865
0,0,0.05833333333333333,"(0, 13, 11, 13)",7765,0.05426623774509803
0,1,0.07438725490196076,"(0, 13, 11, 13)",7765,0.05426623774509803
0,2,0.07830882352941175,"(0, 13, 11, 13)",7765,0.05426623774509803
0,3,0.04828431372549019,"(0, 13, 11, 13)",7765,0.05426623774509803
1,2,0.032965686274509805,"(0, 13, 11, 13)",7765,0.05426623774509803
1,0,0.056004901960784316,"(0, 13, 11, 13)",7765,0.05426623774509803
1,3,0.05465686274509803,"(0, 13, 11, 13)",7765,0.05426623774509803
1,1,0.034436274509803924,"(0, 13, 11, 13)",7765,0.05426623774509803
2,1,0.07401960784313726,"(0, 13, 11, 13)",7765,0.05426623774509803
2,3,0.06127450980392156,"(0, 13, 11, 13)",7765,0.05426623774509803
2,2,0.05122549019607843,"(0, 13, 11, 13)",7765,0.05426623774509803
2,0,0.06629901960784312,"(0, 13, 11, 13)",7765,0.05426623774509803
3,2,0.0329656862745098,"(0, 13, 11, 13)",7765,0.05426623774509803
3,0,0.056004901960784316,"(0, 13, 11, 13)",7765,0.05426623774509803
3,3,0.05465686274509804,"(0, 13, 11, 13)",7765,0.05426623774509803
3,1,0.034436274509803924,"(0, 13, 11, 13)",7765,0.05426623774509803
0,0,0.07193627450980392,"(0, 13, 14, 17)",7841,0.0577359068627451
0,1,0.06323529411764706,"(0, 13, 14, 17)",7841,0.0577359068627451
0,2,0.07720588235294117,"(0, 13, 14, 17)",7841,0.0577359068627451
0,3,0.05477941176470588,"(0, 13, 14, 17)",7841,0.0577359068627451
1,2,0.04375,"(0, 13, 14, 17)",7841,0.0577359068627451
1,0,0.07524509803921568,"(0, 13, 14, 17)",7841,0.0577359068627451
1,3,0.04865196078431371,"(0, 13, 14, 17)",7841,0.0577359068627451
1,1,0.049632352941176475,"(0, 13, 14, 17)",7841,0.0577359068627451
2,2,0.04620098039215685,"(0, 13, 14, 17)",7841,0.0577359068627451
2,1,0.06973039215686275,"(0, 13, 14, 17)",7841,0.0577359068627451
2,0,0.05355392156862744,"(0, 13, 14, 17)",7841,0.0577359068627451
2,3,0.03848039215686274,"(0, 13, 14, 17)",7841,0.0577359068627451
3,2,0.04926470588235295,"(0, 13, 14, 17)",7841,0.0577359068627451
3,3,0.07720588235294118,"(0, 13, 14, 17)",7841,0.0577359068627451
3,1,0.05012254901960784,"(0, 13, 14, 17)",7841,0.0577359068627451
3,0,0.05477941176470588,"(0, 13, 14, 17)",7841,0.0577359068627451
0,0,0.06446078431372548,"(0, 13, 15, 3)",7851,0.057881433823529414
0,1,0.07708333333333331,"(0, 13, 15, 3)",7851,0.057881433823529414
0,2,0.07242647058823527,"(0, 13, 15, 3)",7851,0.057881433823529414
0,3,0.05245098039215686,"(0, 13, 15, 3)",7851,0.057881433823529414
1,2,0.041421568627450986,"(0, 13, 15, 3)",7851,0.057881433823529414
1,0,0.06764705882352941,"(0, 13, 15, 3)",7851,0.057881433823529414
1,3,0.05674019607843137,"(0, 13, 15, 3)",7851,0.057881433823529414
1,1,0.032965686274509805,"(0, 13, 15, 3)",7851,0.057881433823529414
2,2,0.06115196078431374,"(0, 13, 15, 3)",7851,0.057881433823529414
2,1,0.06776960784313725,"(0, 13, 15, 3)",7851,0.057881433823529414
2,3,0.05110294117647059,"(0, 13, 15, 3)",7851,0.057881433823529414
2,0,0.08186274509803922,"(0, 13, 15, 3)",7851,0.057881433823529414
3,0,0.046078431372549015,"(0, 13, 15, 3)",7851,0.057881433823529414
3,2,0.06397058823529413,"(0, 13, 15, 3)",7851,0.057881433823529414
3,3,0.05526960784313725,"(0, 13, 15, 3)",7851,0.057881433823529414
3,1,0.03370098039215687,"(0, 13, 15, 3)",7851,0.057881433823529414
0,0,0.062477718360071294,"(0, 13, 16, 5)",7877,0.059941789215686284
0,1,0.08827985739750445,"(0, 13, 16, 5)",7877,0.059941789215686284
0,2,0.07033199643493761,"(0, 13, 16, 5)",7877,0.059941789215686284
0,3,0.06639928698752227,"(0, 13, 16, 5)",7877,0.059941789215686284
1,2,0.04864081996434937,"(0, 13, 16, 5)",7877,0.059941789215686284
1,0,0.05514705882352941,"(0, 13, 16, 5)",7877,0.059941789215686284
1,3,0.06348039215686274,"(0, 13, 16, 5)",7877,0.059941789215686284
1,1,0.04086452762923351,"(0, 13, 16, 5)",7877,0.059941789215686284
2,2,0.04734848484848485,"(0, 13, 16, 5)",7877,0.059941789215686284
2,3,0.05728609625668449,"(0, 13, 16, 5)",7877,0.059941789215686284
2,0,0.0748663101604278,"(0, 13, 16, 5)",7877,0.059941789215686284
2,1,0.05200534759358289,"(0, 13, 16, 5)",7877,0.059941789215686284
3,0,0.04422905525846703,"(0, 13, 16, 5)",7877,0.059941789215686284
3,3,0.05863413547237077,"(0, 13, 16, 5)",7877,0.059941789215686284
3,2,0.07547905525846703,"(0, 13, 16, 5)",7877,0.059941789215686284
3,1,0.053598484848484854,"(0, 13, 16, 5)",7877,0.059941789215686284
0,0,0.05490196078431372,"(0, 13, 17, 4)",7900,0.054219187675070016
0,1,0.07291666666666664,"(0, 13, 17, 4)",7900,0.054219187675070016
0,2,0.05460434173669467,"(0, 13, 17, 4)",7900,0.054219187675070016
0,3,0.04670868347338936,"(0, 13, 17, 4)",7900,0.054219187675070016
1,2,0.0523984593837535,"(0, 13, 17, 4)",7900,0.054219187675070016
1,0,0.06367296918767505,"(0, 13, 17, 4)",7900,0.054219187675070016
1,3,0.04950980392156862,"(0, 13, 17, 4)",7900,0.054219187675070016
1,1,0.036414565826330535,"(0, 13, 17, 4)",7900,0.054219187675070016
2,2,0.05350140056022409,"(0, 13, 17, 4)",7900,0.054219187675070016
2,3,0.054114145658263293,"(0, 13, 17, 4)",7900,0.054219187675070016
2,1,0.046568627450980386,"(0, 13, 17, 4)",7900,0.054219187675070016
2,0,0.06299019607843137,"(0, 13, 17, 4)",7900,0.054219187675070016
3,0,0.050612745098039216,"(0, 13, 17, 4)",7900,0.054219187675070016
3,3,0.05779061624649859,"(0, 13, 17, 4)",7900,0.054219187675070016
3,1,0.04915966386554621,"(0, 13, 17, 4)",7900,0.054219187675070016
3,2,0.061642156862745094,"(0, 13, 17, 4)",7900,0.054219187675070016
0,0,0.0534313725490196,"(0, 13, 18, 21)",7941,0.05221135329131653
0,1,0.05327380952380952,"(0, 13, 18, 21)",7941,0.05221135329131653
0,2,0.05560224089635854,"(0, 13, 18, 21)",7941,0.05221135329131653
0,3,0.06458333333333331,"(0, 13, 18, 21)",7941,0.05221135329131653
1,2,0.06006652661064426,"(0, 13, 18, 21)",7941,0.05221135329131653
1,0,0.051295518207282904,"(0, 13, 18, 21)",7941,0.05221135329131653
1,3,0.05301120448179271,"(0, 13, 18, 21)",7941,0.05221135329131653
1,1,0.049404761904761896,"(0, 13, 18, 21)",7941,0.05221135329131653
2,3,0.040756302521008404,"(0, 13, 18, 21)",7941,0.05221135329131653
2,0,0.05553221288515406,"(0, 13, 18, 21)",7941,0.05221135329131653
2,1,0.05001750700280111,"(0, 13, 18, 21)",7941,0.05221135329131653
2,2,0.04266456582633053,"(0, 13, 18, 21)",7941,0.05221135329131653
3,3,0.04810924369747899,"(0, 13, 18, 21)",7941,0.05221135329131653
3,1,0.05668767507002801,"(0, 13, 18, 21)",7941,0.05221135329131653
3,2,0.04590336134453782,"(0, 13, 18, 21)",7941,0.05221135329131653
3,0,0.05504201680672269,"(0, 13, 18, 21)",7941,0.05221135329131653
0,0,0.06421568627450981,"(0, 13, 19, 13)",7957,0.05948988970588236
0,1,0.08970588235294116,"(0, 13, 19, 13)",7957,0.05948988970588236
0,2,0.07622549019607842,"(0, 13, 19, 13)",7957,0.05948988970588236
0,3,0.07904411764705882,"(0, 13, 19, 13)",7957,0.05948988970588236
1,2,0.032965686274509805,"(0, 13, 19, 13)",7957,0.05948988970588236
1,0,0.04950980392156863,"(0, 13, 19, 13)",7957,0.05948988970588236
1,3,0.0693627450980392,"(0, 13, 19, 13)",7957,0.05948988970588236
1,1,0.03909313725490196,"(0, 13, 19, 13)",7957,0.05948988970588236
2,3,0.0713235294117647,"(0, 13, 19, 13)",7957,0.05948988970588236
2,0,0.04742647058823529,"(0, 13, 19, 13)",7957,0.05948988970588236
2,2,0.08149509803921567,"(0, 13, 19, 13)",7957,0.05948988970588236
2,1,0.06053921568627452,"(0, 13, 19, 13)",7957,0.05948988970588236
3,2,0.032965686274509805,"(0, 13, 19, 13)",7957,0.05948988970588236
3,0,0.049509803921568625,"(0, 13, 19, 13)",7957,0.05948988970588236
3,3,0.06936274509803922,"(0, 13, 19, 13)",7957,0.05948988970588236
3,1,0.03909313725490196,"(0, 13, 19, 13)",7957,0.05948988970588236
0,0,0.06004901960784313,"(0, 13, 21, 13)",8005,0.05441176470588235
0,1,0.07230392156862746,"(0, 13, 21, 13)",8005,0.05441176470588235
0,2,0.07230392156862744,"(0, 13, 21, 13)",8005,0.05441176470588235
0,3,0.06004901960784313,"(0, 13, 21, 13)",8005,0.05441176470588235
1,2,0.030147058823529416,"(0, 13, 21, 13)",8005,0.05441176470588235
1,0,0.05490196078431372,"(0, 13, 21, 13)",8005,0.05441176470588235
1,3,0.05490196078431372,"(0, 13, 21, 13)",8005,0.05441176470588235
1,1,0.03014705882352941,"(0, 13, 21, 13)",8005,0.05441176470588235
2,3,0.06789215686274509,"(0, 13, 21, 13)",8005,0.05441176470588235
2,1,0.06495098039215687,"(0, 13, 21, 13)",8005,0.05441176470588235
2,2,0.06495098039215685,"(0, 13, 21, 13)",8005,0.05441176470588235
2,0,0.06789215686274509,"(0, 13, 21, 13)",8005,0.05441176470588235
3,2,0.030147058823529416,"(0, 13, 21, 13)",8005,0.05441176470588235
3,0,0.054901960784313725,"(0, 13, 21, 13)",8005,0.05441176470588235
3,3,0.054901960784313725,"(0, 13, 21, 13)",8005,0.05441176470588235
3,1,0.030147058823529416,"(0, 13, 21, 13)",8005,0.05441176470588235
0,0,0.04963235294117647,"(0, 13, 22, 11)",8027,0.052588848039215694
0,1,0.06115196078431372,"(0, 13, 22, 11)",8027,0.052588848039215694
0,2,0.06507352941176471,"(0, 13, 22, 11)",8027,0.052588848039215694
0,3,0.05159313725490195,"(0, 13, 22, 11)",8027,0.052588848039215694
1,2,0.0392156862745098,"(0, 13, 22, 11)",8027,0.052588848039215694
1,0,0.05465686274509804,"(0, 13, 22, 11)",8027,0.052588848039215694
1,3,0.06348039215686276,"(0, 13, 22, 11)",8027,0.052588848039215694
1,1,0.036397058823529414,"(0, 13, 22, 11)",8027,0.052588848039215694
2,3,0.05122549019607843,"(0, 13, 22, 11)",8027,0.052588848039215694
2,2,0.04742647058823529,"(0, 13, 22, 11)",8027,0.052588848039215694
2,0,0.05514705882352942,"(0, 13, 22, 11)",8027,0.052588848039215694
2,1,0.04301470588235294,"(0, 13, 22, 11)",8027,0.052588848039215694
3,1,0.061519607843137245,"(0, 13, 22, 11)",8027,0.052588848039215694
3,3,0.050735294117647066,"(0, 13, 22, 11)",8027,0.052588848039215694
3,2,0.049999999999999996,"(0, 13, 22, 11)",8027,0.052588848039215694
3,0,0.06115196078431372,"(0, 13, 22, 11)",8027,0.052588848039215694
0,0,0.04446778711484593,"(0, 14, 0, 16)",8080,0.060615808823529405
0,1,0.0587359943977591,"(0, 14, 0, 16)",8080,0.060615808823529405
0,2,0.07078081232492996,"(0, 14, 0, 16)",8080,0.060615808823529405
0,3,0.04250700280112046,"(0, 14, 0, 16)",8080,0.060615808823529405
1,2,0.05280112044817925,"(0, 14, 0, 16)",8080,0.060615808823529405
1,1,0.05665266106442577,"(0, 14, 0, 16)",8080,0.060615808823529405
1,0,0.07788865546218486,"(0, 14, 0, 16)",8080,0.060615808823529405
1,3,0.05905112044817928,"(0, 14, 0, 16)",8080,0.060615808823529405
2,0,0.044467787114845926,"(0, 14, 0, 16)",8080,0.060615808823529405
2,1,0.0587359943977591,"(0, 14, 0, 16)",8080,0.060615808823529405
2,2,0.07078081232492997,"(0, 14, 0, 16)",8080,0.060615808823529405
2,3,0.04250700280112046,"(0, 14, 0, 16)",8080,0.060615808823529405
3,2,0.059733893557422965,"(0, 14, 0, 16)",8080,0.060615808823529405
3,3,0.08147759103641455,"(0, 14, 0, 16)",8080,0.060615808823529405
3,0,0.07225140056022408,"(0, 14, 0, 16)",8080,0.060615808823529405
3,1,0.07701330532212884,"(0, 14, 0, 16)",8080,0.060615808823529405
0,0,0.039478291316526616,"(0, 14, 0, 18)",8082,0.061402529761904766
0,1,0.05742296918767507,"(0, 14, 0, 18)",8082,0.061402529761904766
0,2,0.06869747899159663,"(0, 14, 0, 18)",8082,0.061402529761904766
0,3,0.04425770308123249,"(0, 14, 0, 18)",8082,0.061402529761904766
1,2,0.06748949579831932,"(0, 14, 0, 18)",8082,0.061402529761904766
1,1,0.05215336134453782,"(0, 14, 0, 18)",8082,0.061402529761904766
1,0,0.08872549019607844,"(0, 14, 0, 18)",8082,0.061402529761904766
1,3,0.0720063025210084,"(0, 14, 0, 18)",8082,0.061402529761904766
2,0,0.039478291316526616,"(0, 14, 0, 18)",8082,0.061402529761904766
2,1,0.05742296918767507,"(0, 14, 0, 18)",8082,0.061402529761904766
2,2,0.06869747899159663,"(0, 14, 0, 18)",8082,0.061402529761904766
2,3,0.04425770308123249,"(0, 14, 0, 18)",8082,0.061402529761904766
3,3,0.08291316526610645,"(0, 14, 0, 18)",8082,0.061402529761904766
3,0,0.06608893557422968,"(0, 14, 0, 18)",8082,0.061402529761904766
3,1,0.06563375350140055,"(0, 14, 0, 18)",8082,0.061402529761904766
3,2,0.06771708683473389,"(0, 14, 0, 18)",8082,0.061402529761904766
0,0,0.05110294117647057,"(0, 14, 4, 17)",8177,0.05395220588235293
0,1,0.056617647058823516,"(0, 14, 4, 17)",8177,0.05395220588235293
0,2,0.05441176470588234,"(0, 14, 4, 17)",8177,0.05395220588235293
0,3,0.041176470588235294,"(0, 14, 4, 17)",8177,0.05395220588235293
1,2,0.05110294117647058,"(0, 14, 4, 17)",8177,0.05395220588235293
1,1,0.056617647058823516,"(0, 14, 4, 17)",8177,0.05395220588235293
1,0,0.05441176470588235,"(0, 14, 4, 17)",8177,0.05395220588235293
1,3,0.041176470588235294,"(0, 14, 4, 17)",8177,0.05395220588235293
2,0,0.05330882352941175,"(0, 14, 4, 17)",8177,0.05395220588235293
2,3,0.059191176470588226,"(0, 14, 4, 17)",8177,0.05395220588235293
2,1,0.05441176470588235,"(0, 14, 4, 17)",8177,0.05395220588235293
2,2,0.06139705882352941,"(0, 14, 4, 17)",8177,0.05395220588235293
3,2,0.05330882352941175,"(0, 14, 4, 17)",8177,0.05395220588235293
3,3,0.05919117647058824,"(0, 14, 4, 17)",8177,0.05395220588235293
3,1,0.05441176470588235,"(0, 14, 4, 17)",8177,0.05395220588235293
3,0,0.06139705882352941,"(0, 14, 4, 17)",8177,0.05395220588235293
0,0,0.0525735294117647,"(0, 14, 12, 21)",8373,0.054664522058823536
0,1,0.04522058823529411,"(0, 14, 12, 21)",8373,0.054664522058823536
0,2,0.07426470588235295,"(0, 14, 12, 21)",8373,0.054664522058823536
0,3,0.06115196078431372,"(0, 14, 12, 21)",8373,0.054664522058823536
1,2,0.03333333333333334,"(0, 14, 12, 21)",8373,0.054664522058823536
1,1,0.04681372549019607,"(0, 14, 12, 21)",8373,0.054664522058823536
1,0,0.06433823529411764,"(0, 14, 12, 21)",8373,0.054664522058823536
1,3,0.04571078431372549,"(0, 14, 12, 21)",8373,0.054664522058823536
2,2,0.03517156862745097,"(0, 14, 12, 21)",8373,0.054664522058823536
2,0,0.04926470588235294,"(0, 14, 12, 21)",8373,0.054664522058823536
2,1,0.06421568627450981,"(0, 14, 12, 21)",8373,0.054664522058823536
2,3,0.046568627450980386,"(0, 14, 12, 21)",8373,0.054664522058823536
3,3,0.07990196078431373,"(0, 14, 12, 21)",8373,0.054664522058823536
3,1,0.05281862745098039,"(0, 14, 12, 21)",8373,0.054664522058823536
3,2,0.05049019607843138,"(0, 14, 12, 21)",8373,0.054664522058823536
3,0,0.07279411764705881,"(0, 14, 12, 21)",8373,0.054664522058823536
0,0,0.05784313725490195,"(0, 14, 19, 22)",8542,0.053768382352941166
0,1,0.05073529411764706,"(0, 14, 19, 22)",8542,0.053768382352941166
0,2,0.061397058823529395,"(0, 14, 19, 22)",8542,0.053768382352941166
0,3,0.06335784313725489,"(0, 14, 19, 22)",8542,0.053768382352941166
1,2,0.057843137254901957,"(0, 14, 19, 22)",8542,0.053768382352941166
1,1,0.050735294117647066,"(0, 14, 19, 22)",8542,0.053768382352941166
1,0,0.061397058823529395,"(0, 14, 19, 22)",8542,0.053768382352941166
1,3,0.06335784313725489,"(0, 14, 19, 22)",8542,0.053768382352941166
2,3,0.04338235294117647,"(0, 14, 19, 22)",8542,0.053768382352941166
2,0,0.057352941176470586,"(0, 14, 19, 22)",8542,0.053768382352941166
2,2,0.053799019607843133,"(0, 14, 19, 22)",8542,0.053768382352941166
2,1,0.04227941176470589,"(0, 14, 19, 22)",8542,0.053768382352941166
3,3,0.04338235294117647,"(0, 14, 19, 22)",8542,0.053768382352941166
3,2,0.05735294117647059,"(0, 14, 19, 22)",8542,0.053768382352941166
3,0,0.05379901960784314,"(0, 14, 19, 22)",8542,0.053768382352941166
3,1,0.04227941176470589,"(0, 14, 19, 22)",8542,0.053768382352941166
0,0,0.04473039215686274,"(0, 14, 20, 13)",8557,0.05213694852941175
0,1,0.05355392156862744,"(0, 14, 20, 13)",8557,0.05213694852941175
0,2,0.06200980392156863,"(0, 14, 20, 13)",8557,0.05213694852941175
0,3,0.047426470588235285,"(0, 14, 20, 13)",8557,0.05213694852941175
1,2,0.04375,"(0, 14, 20, 13)",8557,0.05213694852941175
1,1,0.05294117647058822,"(0, 14, 20, 13)",8557,0.05213694852941175
1,0,0.05441176470588235,"(0, 14, 20, 13)",8557,0.05213694852941175
1,3,0.04681372549019608,"(0, 14, 20, 13)",8557,0.05213694852941175
2,3,0.06752450980392156,"(0, 14, 20, 13)",8557,0.05213694852941175
2,1,0.04742647058823529,"(0, 14, 20, 13)",8557,0.05213694852941175
2,0,0.05073529411764705,"(0, 14, 20, 13)",8557,0.05213694852941175
2,2,0.06348039215686274,"(0, 14, 20, 13)",8557,0.05213694852941175
3,2,0.03799019607843137,"(0, 14, 20, 13)",8557,0.05213694852941175
3,0,0.05551470588235294,"(0, 14, 20, 13)",8557,0.05213694852941175
3,3,0.05134803921568627,"(0, 14, 20, 13)",8557,0.05213694852941175
3,1,0.05453431372549019,"(0, 14, 20, 13)",8557,0.05213694852941175
0,0,0.05624999999999998,"(0, 14, 21, 19)",8587,0.0520220588235294
0,1,0.044975490196078424,"(0, 14, 21, 19)",8587,0.0520220588235294
0,2,0.05821078431372548,"(0, 14, 21, 19)",8587,0.0520220588235294
0,3,0.05759803921568627,"(0, 14, 21, 19)",8587,0.0520220588235294
