scope_type,scope_value,benchmark_family,jobs,machines,model_type,distribution,params,n_params,loglik,aic,bic,gof_test,gof_stat,gof_pvalue
file,ta57,ta,50,15,discrete,discrete_uniform_1_100,"{""low"": 1, ""high"": 100, ""fixed_support"": true}",0,-3453.8776394910687,6907.7552789821375,6907.7552789821375,chi2_uniform_1_100_bins10,2.773333333333333,0.9726077548482799
file,ta57,ta,50,15,discrete,discrete_uniform_0_99,"{""low"": 0, ""high"": 99, ""fixed_support"": true}",0,-3453.8776394910687,6907.7552789821375,6907.7552789821375,chi2_uniform_0_99_bins10,3.7066666666666666,0.9296373010940606
file,ta57,ta,50,15,discrete,discrete_uniform_0_100,"{""low"": 0, ""high"": 100, ""fixed_support"": true}",0,-3461.340387630945,6922.68077526189,6922.68077526189,chi2_uniform_0_100_bins10,3.2298424242424244,0.954480971164439
file,ta57,ta,50,15,discrete,poisson,"{""mu"": 51.242666666666665}",1,-9243.893495608672,18489.786991217345,18494.407064423875,,,
file,ta57,ta,50,15,continuous_exploratory,uniform,"[1.0, 98.0]",2,-3438.725609002928,6881.451218005856,6890.691364418917,KS_continuous,0.03967346938775507,0.18356586238955586
file,ta57,ta,50,15,continuous_exploratory,weibull_min,"[2.515299364200396, -15.287617380083848, 75.13889787192531]",3,-3573.245335703403,7152.490671406806,7166.350891026396,KS_continuous,0.08226824249980247,7.291558819186246e-05
file,ta57,ta,50,15,continuous_exploratory,norm,"[51.242666666666665, 29.01631344988922]",2,-3590.0975533377814,7184.195106675563,7193.4352530886235,KS_continuous,0.07420392886415084,0.0004888686397224829
file,ta57,ta,50,15,continuous_exploratory,lognorm,"[2.767081094379942e-05, -1048574.9999999987, 1048626.2422652121]",3,-3590.0982008312785,7186.196401662557,7200.056621282148,KS_continuous,0.07420687405807114,0.0004885465630652041
file,ta57,ta,50,15,continuous_exploratory,gamma,"[1407.6984542680748, -1038.9230815518567, 0.7744146604172713]",3,-3590.5263489214003,7187.052697842801,7200.912917462391,KS_continuous,0.07621410160524489,0.0003098805794626321
file,ta57,ta,50,15,continuous_exploratory,expon,"[1.0, 50.242666666666665]",2,-3687.6484494806923,7379.296898961385,7388.537045374445,KS_continuous,0.17317777092207376,3.8626887060961474e-20
file,ta58,ta,50,15,discrete,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",0,-3446.3398876009423,6892.679775201885,6892.679775201885,chi2_uniform_1_99_bins10,7.259066666666666,0.6101665911777703
file,ta58,ta,50,15,discrete,discrete_uniform_minmax,"{""low"": 1, ""high"": 99}",2,-3446.3398876009423,6896.679775201885,6905.919921614945,chi2_uniform_minmax_bins10,7.259066666666666,0.6101665911777703
file,ta58,ta,50,15,discrete,discrete_uniform_1_100,"{""low"": 1, ""high"": 100, ""fixed_support"": true}",0,-3453.8776394910687,6907.7552789821375,6907.7552789821375,chi2_uniform_1_100_bins10,7.013333333333334,0.6357311464406135
file,ta58,ta,50,15,discrete,discrete_uniform_0_99,"{""low"": 0, ""high"": 99, ""fixed_support"": true}",0,-3453.8776394910687,6907.7552789821375,6907.7552789821375,chi2_uniform_0_99_bins10,10.639999999999999,0.30119416175267527
file,ta58,ta,50,15,discrete,discrete_uniform_0_100,"{""low"": 0, ""high"": 100, ""fixed_support"": true}",0,-3461.340387630945,6922.68077526189,6922.68077526189,chi2_uniform_0_100_bins10,9.724448484848487,0.3732498279927488
file,ta58,ta,50,15,discrete,poisson,"{""mu"": 52.11333333333334}",1,-8693.578437014825,17389.15687402965,17393.77694723618,,,
file,ta58,ta,50,15,continuous_exploratory,uniform,"[1.0, 98.0]",2,-3438.725609002928,6881.451218005856,6890.691364418917,KS_continuous,0.043945578231292526,0.10715050484045563
file,ta58,ta,50,15,continuous_exploratory,weibull_min,"[2.730383590644208, -17.166848942779474, 78.0873650149797]",3,-3553.611803048964,7113.223606097928,7127.083825717518,KS_continuous,0.0743431499702446,0.00047386006421740396
file,ta58,ta,50,15,continuous_exploratory,norm,"[52.11333333333334, 28.20972330401149]",2,-3568.9539373006173,7141.907874601235,7151.148021014295,KS_continuous,0.07108128011214554,0.000968839014149256
file,ta58,ta,50,15,continuous_exploratory,lognorm,"[1.6814255299053455e-06, -16777215.0, 16777267.113309614]",3,-3568.953988948233,7143.907977896466,7157.768197516057,KS_continuous,0.07108141333419626,0.0009688113506777168
file,ta58,ta,50,15,continuous_exploratory,gamma,"[958.2055401756052, -822.5577671167061, 0.9127840950443735]",3,-3569.6424400600117,7145.284880120023,7159.145099739614,KS_continuous,0.0730505097134645,0.000631549514282429
file,ta58,ta,50,15,continuous_exploratory,expon,"[1.0, 51.11333333333334]",2,-3700.5340420969796,7405.068084193959,7414.30823060702,KS_continuous,0.18046677839772807,7.621731303853706e-22
file,ta59,ta,50,15,discrete,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",0,-3446.3398876009423,6892.679775201885,6892.679775201885,chi2_uniform_1_99_bins10,7.759200000000005,0.5585834800979822
file,ta59,ta,50,15,discrete,discrete_uniform_minmax,"{""low"": 1, ""high"": 99}",2,-3446.3398876009423,6896.679775201885,6905.919921614945,chi2_uniform_minmax_bins10,7.759200000000005,0.5585834800979822
file,ta59,ta,50,15,discrete,discrete_uniform_1_100,"{""low"": 1, ""high"": 100, ""fixed_support"": true}",0,-3453.8776394910687,6907.7552789821375,6907.7552789821375,chi2_uniform_1_100_bins10,11.093333333333334,0.2693656478232917
file,ta59,ta,50,15,discrete,discrete_uniform_0_99,"{""low"": 0, ""high"": 99, ""fixed_support"": true}",0,-3453.8776394910687,6907.7552789821375,6907.7552789821375,chi2_uniform_0_99_bins10,9.440000000000001,0.39768828323052896
file,ta59,ta,50,15,discrete,discrete_uniform_0_100,"{""low"": 0, ""high"": 100, ""fixed_support"": true}",0,-3461.340387630945,6922.68077526189,6922.68077526189,chi2_uniform_0_100_bins10,10.672012121212122,0.2988623500164076
file,ta59,ta,50,15,discrete,poisson,"{""mu"": 49.152}",1,-8989.817462632473,17981.634925264945,17986.254998471475,,,
file,ta59,ta,50,15,continuous_exploratory,uniform,"[1.0, 98.0]",2,-3438.725609002928,6881.451218005856,6890.691364418917,KS_continuous,0.02647619047619043,0.6590921352149173
file,ta59,ta,50,15,continuous_exploratory,weibull_min,"[2.28054570876289, -10.51380798360276, 67.42523235220978]",3,-3546.8017953983567,7099.603590796713,7113.463810416304,KS_continuous,0.0645769501550657,0.003664072105314409
file,ta59,ta,50,15,continuous_exploratory,norm,"[49.152, 28.098129759825653]",2,-3565.981163054663,7135.962326109326,7145.202472522386,KS_continuous,0.06394504801375911,0.004141284658325958
file,ta59,ta,50,15,continuous_exploratory,lognorm,"[0.012189389463732497, -2256.076339087601, 2305.0570944259007]",3,-3565.95737729383,7137.91475458766,7151.774974207251,KS_continuous,0.06380760110204942,0.004252371845447983
file,ta59,ta,50,15,continuous_exploratory,gamma,"[35920.55707062669, -5276.248889282826, 0.14825494945153922]",3,-3565.9682847953877,7137.936569590775,7151.796789210366,KS_continuous,0.06389738666623435,0.004179499834084858
file,ta59,ta,50,15,continuous_exploratory,expon,"[1.0, 48.152]",2,-3655.772005684102,7315.544011368204,7324.784157781265,KS_continuous,0.16683461748760298,1.0276055401346363e-18
file,ta60,ta,50,15,discrete,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",0,-3446.3398876009423,6892.679775201885,6892.679775201885,chi2_uniform_1_99_bins10,7.553866666666666,0.579652949904178
file,ta60,ta,50,15,discrete,discrete_uniform_minmax,"{""low"": 1, ""high"": 99}",2,-3446.3398876009423,6896.679775201885,6905.919921614945,chi2_uniform_minmax_bins10,7.553866666666666,0.579652949904178
file,ta60,ta,50,15,discrete,discrete_uniform_1_100,"{""low"": 1, ""high"": 100, ""fixed_support"": true}",0,-3453.8776394910687,6907.7552789821375,6907.7552789821375,chi2_uniform_1_100_bins10,7.946666666666665,0.5395297729754917
file,ta60,ta,50,15,discrete,discrete_uniform_0_99,"{""low"": 0, ""high"": 99, ""fixed_support"": true}",0,-3453.8776394910687,6907.7552789821375,6907.7552789821375,chi2_uniform_0_99_bins10,5.040000000000001,0.83080750514815
file,ta60,ta,50,15,discrete,discrete_uniform_0_100,"{""low"": 0, ""high"": 100, ""fixed_support"": true}",0,-3461.340387630945,6922.68077526189,6922.68077526189,chi2_uniform_0_100_bins10,8.82218181818182,0.45384781534514707
file,ta60,ta,50,15,discrete,poisson,"{""mu"": 50.394666666666666}",1,-9160.476645231147,18322.953290462294,18327.573363668824,,,
file,ta60,ta,50,15,continuous_exploratory,uniform,"[1.0, 98.0]",2,-3438.725609002928,6881.451218005856,6890.691364418917,KS_continuous,0.031564625850340144,0.43478803722813975
file,ta60,ta,50,15,continuous_exploratory,weibull_min,"[2.2179115195803707, -9.401953517136867, 67.57898469699877]",3,-3564.870469752494,7135.740939504988,7149.601159124579,KS_continuous,0.08730980271221078,2.008092067815294e-05
file,ta60,ta,50,15,continuous_exploratory,norm,"[50.394666666666666, 28.825386465559983]",2,-3585.1462549310163,7174.292509862033,7183.532656275093,KS_continuous,0.08024715221835788,0.00011965973900025941
file,ta60,ta,50,15,continuous_exploratory,lognorm,"[2.7488740035041017e-05, -1048574.9999999991, 1048625.394270479]",3,-3585.146369201214,7176.292738402428,7190.1529580220185,KS_continuous,0.08024840816186196,0.00011962337012565535
file,ta60,ta,50,15,continuous_exploratory,gamma,"[33689.907240802626, -5240.9695113909875, 0.15706079551285435]",3,-3585.1617308120804,7176.323461624161,7190.183681243751,KS_continuous,0.0804010472527924,0.00011528055081631867
file,ta60,ta,50,15,continuous_exploratory,expon,"[1.0, 49.394666666666666]",2,-3674.8818421142346,7353.763684228469,7363.00383064153,KS_continuous,0.15787565384334623,8.544625682702457e-17
file,ta61,ta,50,20,discrete,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",0,-4595.11985013459,9190.23970026918,9190.23970026918,chi2_uniform_1_99_bins10,7.2656,0.6094879714016237
file,ta61,ta,50,20,discrete,discrete_uniform_minmax,"{""low"": 1, ""high"": 99}",2,-4595.11985013459,9194.23970026918,9204.055210827144,chi2_uniform_minmax_bins10,7.2656,0.6094879714016237
file,ta61,ta,50,20,discrete,discrete_uniform_1_100,"{""low"": 1, ""high"": 100, ""fixed_support"": true}",0,-4605.170185988091,9210.340371976183,9210.340371976183,chi2_uniform_1_100_bins10,9.6,0.3838265173713841
file,ta61,ta,50,20,discrete,discrete_uniform_0_99,"{""low"": 0, ""high"": 99, ""fixed_support"": true}",0,-4605.170185988091,9210.340371976183,9210.340371976183,chi2_uniform_0_99_bins10,8.620000000000001,0.47306426017757475
file,ta61,ta,50,20,discrete,discrete_uniform_0_100,"{""low"": 0, ""high"": 100, ""fixed_support"": true}",0,-4615.12051684126,9230.24103368252,9230.24103368252,chi2_uniform_0_100_bins10,10.87778181818182,0.2841795329875701
file,ta61,ta,50,20,discrete,poisson,"{""mu"": 50.964}",1,-11790.094471698932,23582.188943397865,23587.096698676847,,,
file,ta61,ta,50,20,continuous_exploratory,uniform,"[1.0, 98.0]",2,-4584.967478670572,9173.934957341144,9183.750467899108,KS_continuous,0.034734693877551015,0.17485657357811746
file,ta61,ta,50,20,continuous_exploratory,weibull_min,"[2.7925514296640914, -19.40549511834537, 79.24274062854332]",3,-4734.042738264754,9474.085476529508,9488.808742366455,KS_continuous,0.06950859937903331,0.00012043542930565576
file,ta61,ta,50,20,continuous_exploratory,norm,"[50.964, 28.063119997605398]",2,-4753.394791918961,9510.789583837923,9520.605094395887,KS_continuous,0.06737464723121978,0.00021655353739997028
file,ta61,ta,50,20,continuous_exploratory,lognorm,"[6.255518474553981e-06, -4486088.215556739, 4486139.179468963]",3,-4753.395024219871,9512.790048439741,9527.513314276688,KS_continuous,0.06737507007087762,0.0002165287556903496
file,ta61,ta,50,20,continuous_exploratory,gamma,"[1080.563663865737, -873.0808362564936, 0.855111386102291]",3,-4754.193678691156,9514.387357382311,9529.110623219258,KS_continuous,0.06902783145121427,0.0001376754139466854
file,ta61,ta,50,20,continuous_exploratory,expon,"[1.0, 49.964]",2,-4911.302746103663,9826.605492207325,9836.42100276529,KS_continuous,0.18139439179618516,2.895527978630455e-29
file,ta62,ta,50,20,discrete,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",0,-4595.11985013459,9190.23970026918,9190.23970026918,chi2_uniform_1_99_bins10,9.0278,0.4347119702255228
file,ta62,ta,50,20,discrete,discrete_uniform_minmax,"{""low"": 1, ""high"": 99}",2,-4595.11985013459,9194.23970026918,9204.055210827144,chi2_uniform_minmax_bins10,9.0278,0.4347119702255228
file,ta62,ta,50,20,discrete,discrete_uniform_1_100,"{""low"": 1, ""high"": 100, ""fixed_support"": true}",0,-4605.170185988091,9210.340371976183,9210.340371976183,chi2_uniform_1_100_bins10,7.66,0.568739310090938
file,ta62,ta,50,20,discrete,discrete_uniform_0_99,"{""low"": 0, ""high"": 99, ""fixed_support"": true}",0,-4605.170185988091,9210.340371976183,9210.340371976183,chi2_uniform_0_99_bins10,11.58,0.23803529559295056
file,ta62,ta,50,20,discrete,discrete_uniform_0_100,"{""low"": 0, ""high"": 100, ""fixed_support"": true}",0,-4615.12051684126,9230.24103368252,9230.24103368252,chi2_uniform_0_100_bins10,9.965109090909092,0.35331722057431325
file,ta62,ta,50,20,discrete,poisson,"{""mu"": 51.598}",1,-11832.881228319824,23667.762456639648,23672.67021191863,,,
file,ta62,ta,50,20,continuous_exploratory,uniform,"[1.0, 98.0]",2,-4584.967478670572,9173.934957341144,9183.750467899108,KS_continuous,0.04938775510204085,0.014703607187213046
file,ta62,ta,50,20,continuous_exploratory,weibull_min,"[2.6743942510585064, -16.970183723378767, 77.3237105519398]",3,-4744.515745676782,9495.031491353564,9509.75475719051,KS_continuous,0.06637149116202895,0.00028353092621605165
file,ta62,ta,50,20,continuous_exploratory,norm,"[51.598, 28.393633018689243]",2,-4765.103463754841,9534.206927509682,9544.022438067646,KS_continuous,0.07034940019579505,9.509768318368341e-05
file,ta62,ta,50,20,continuous_exploratory,lognorm,"[3.3847648117612053e-06, -8388606.999999996, 8388658.597951945]",3,-4765.103584298577,9536.207168597153,9550.9304344341,KS_continuous,0.07034928714912642,9.510072159253579e-05
file,ta62,ta,50,20,continuous_exploratory,gamma,"[1079.0251821357351, -882.75573650757, 0.8659329382693155]",3,-4765.864006686981,9537.728013373962,9552.451279210909,KS_continuous,0.06952793558825968,0.00011978680438183764
file,ta62,ta,50,20,continuous_exploratory,expon,"[1.0, 50.598]",2,-4923.912049820559,9851.824099641119,9861.639610199083,KS_continuous,0.17951494996523687,1.1483648766861085e-28
file,ta63,ta,50,20,discrete,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",0,-4595.11985013459,9190.23970026918,9190.23970026918,chi2_uniform_1_99_bins10,6.6023,0.6784477202193233
file,ta63,ta,50,20,discrete,discrete_uniform_minmax,"{""low"": 1, ""high"": 99}",2,-4595.11985013459,9194.23970026918,9204.055210827144,chi2_uniform_minmax_bins10,6.6023,0.6784477202193233
file,ta63,ta,50,20,discrete,discrete_uniform_1_100,"{""low"": 1, ""high"": 100, ""fixed_support"": true}",0,-4605.170185988091,9210.340371976183,9210.340371976183,chi2_uniform_1_100_bins10,8.36,0.49831307341553677
file,ta63,ta,50,20,discrete,discrete_uniform_0_99,"{""low"": 0, ""high"": 99, ""fixed_support"": true}",0,-4605.170185988091,9210.340371976183,9210.340371976183,chi2_uniform_0_99_bins10,3.96,0.9140254296761074
file,ta63,ta,50,20,discrete,discrete_uniform_0_100,"{""low"": 0, ""high"": 100, ""fixed_support"": true}",0,-4615.12051684126,9230.24103368252,9230.24103368252,chi2_uniform_0_100_bins10,6.719336363636364,0.6663140991092387
file,ta63,ta,50,20,discrete,poisson,"{""mu"": 49.121}",1,-12240.263873572294,24482.527747144588,24487.43550242357,,,
file,ta63,ta,50,20,continuous_exploratory,uniform,"[1.0, 98.0]",2,-4584.967478670572,9173.934957341144,9183.750467899108,KS_continuous,0.029918367346938785,0.3258391670016342
file,ta63,ta,50,20,continuous_exploratory,weibull_min,"[2.0645335228557333, -7.051394419952119, 63.40156724971155]",3,-4741.179192090302,9488.358384180605,9503.081650017552,KS_continuous,0.07109202879057053,7.700792993735184e-05
file,ta63,ta,50,20,continuous_exploratory,norm,"[49.121, 28.58517726025151]",2,-4771.826839064631,9547.653678129262,9557.469188687226,KS_continuous,0.07138363038736431,7.084194123277054e-05
file,ta63,ta,50,20,continuous_exploratory,lognorm,"[0.047508249970946125, -552.9753614214366, 601.4176261917577]",3,-4771.376212505217,9548.752425010434,9563.475690847381,KS_continuous,0.07120921928975668,7.447096404357076e-05
file,ta63,ta,50,20,continuous_exploratory,gamma,"[2325.0921063403366, -1328.5542941831368, 0.5925264957855809]",3,-4771.578765196258,9549.157530392516,9563.880796229463,KS_continuous,0.07149564305417944,6.860063973379453e-05
file,ta63,ta,50,20,continuous_exploratory,expon,"[1.0, 48.121]",2,-4873.718672270432,9751.437344540864,9761.252855098828,KS_continuous,0.16174178434364217,2.525414154474663e-23
file,ta64,ta,50,20,discrete,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",0,-4595.11985013459,9190.23970026918,9190.23970026918,chi2_uniform_1_99_bins10,11.6909,0.23130102334277008
file,ta64,ta,50,20,discrete,discrete_uniform_minmax,"{""low"": 1, ""high"": 99}",2,-4595.11985013459,9194.23970026918,9204.055210827144,chi2_uniform_minmax_bins10,11.6909,0.23130102334277008
file,ta64,ta,50,20,discrete,discrete_uniform_1_100,"{""low"": 1, ""high"": 100, ""fixed_support"": true}",0,-4605.170185988091,9210.340371976183,9210.340371976183,chi2_uniform_1_100_bins10,14.62,0.10191683667721776
file,ta64,ta,50,20,discrete,discrete_uniform_0_99,"{""low"": 0, ""high"": 99, ""fixed_support"": true}",0,-4605.170185988091,9210.340371976183,9210.340371976183,chi2_uniform_0_99_bins10,11.66,0.23316244790358873
file,ta64,ta,50,20,discrete,discrete_uniform_0_100,"{""low"": 0, ""high"": 100, ""fixed_support"": true}",0,-4615.12051684126,9230.24103368252,9230.24103368252,chi2_uniform_0_100_bins10,12.197209090909091,0.20241857478568903
file,ta64,ta,50,20,discrete,poisson,"{""mu"": 48.462}",1,-12467.138770329326,24936.27754065865,24941.185295937634,,,
file,ta64,ta,50,20,continuous_exploratory,uniform,"[1.0, 98.0]",2,-4584.967478670572,9173.934957341144,9183.750467899108,KS_continuous,0.03693877551020408,0.12733806522465485
file,ta64,ta,50,20,continuous_exploratory,weibull_min,"[2.1449954611984605, -9.312852020079113, 65.25664090743709]",3,-4742.629020643052,9491.258041286104,9505.981307123051,KS_continuous,0.07197116493479794,5.9815048347523375e-05
file,ta64,ta,50,20,continuous_exploratory,norm,"[48.462, 28.55091164919257]",2,-4770.62740046738,9545.25480093476,9555.070311492724,KS_continuous,0.06721821081322271,0.00022590818259054477
file,ta64,ta,50,20,continuous_exploratory,lognorm,"[0.02027029730156013, -1360.2153604810976, 1408.3880152610354]",3,-4770.540959425095,9547.08191885019,9561.805184687137,KS_continuous,0.06710364708340924,0.0002329997114663528
file,ta64,ta,50,20,continuous_exploratory,gamma,"[12934.421088349678, -3198.5466385835716, 0.2510360073201322]",3,-4770.580400618507,9547.160801237014,9561.884067073961,KS_continuous,0.06697931793987566,0.00024093343283487087
file,ta64,ta,50,20,continuous_exploratory,expon,"[1.0, 47.462]",2,-4859.929390869826,9723.858781739653,9733.674292297617,KS_continuous,0.1606322673457976,5.211118208793558e-23
file,ta65,ta,50,20,discrete,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",0,-4595.11985013459,9190.23970026918,9190.23970026918,chi2_uniform_1_99_bins10,15.5024,0.07802842632515182
file,ta65,ta,50,20,discrete,discrete_uniform_minmax,"{""low"": 1, ""high"": 99}",2,-4595.11985013459,9194.23970026918,9204.055210827144,chi2_uniform_minmax_bins10,15.5024,0.07802842632515182
file,ta65,ta,50,20,discrete,discrete_uniform_1_100,"{""low"": 1, ""high"": 100, ""fixed_support"": true}",0,-4605.170185988091,9210.340371976183,9210.340371976183,chi2_uniform_1_100_bins10,15.519999999999998,0.07760742992449599
file,ta65,ta,50,20,discrete,discrete_uniform_0_99,"{""low"": 0, ""high"": 99, ""fixed_support"": true}",0,-4605.170185988091,9210.340371976183,9210.340371976183,chi2_uniform_0_99_bins10,16.2,0.06282072061787972
file,ta65,ta,50,20,discrete,discrete_uniform_0_100,"{""low"": 0, ""high"": 100, ""fixed_support"": true}",0,-4615.12051684126,9230.24103368252,9230.24103368252,chi2_uniform_0_100_bins10,17.388609090909092,0.04296698245616943
file,ta65,ta,50,20,discrete,poisson,"{""mu"": 49.199}",1,-12492.598423961339,24987.196847922678,24992.10460320166,,,
file,ta65,ta,50,20,continuous_exploratory,uniform,"[1.0, 98.0]",2,-4584.967478670572,9173.934957341144,9183.750467899108,KS_continuous,0.038510204081632665,0.10035408237804744
file,ta65,ta,50,20,continuous_exploratory,weibull_min,"[1.9099638483762116, -4.744085772251844, 60.729040052234126]",3,-4752.840622111209,9511.681244222418,9526.404510059365,KS_continuous,0.08219530238652828,2.520023629015218e-06
file,ta65,ta,50,20,continuous_exploratory,lognorm,"[0.09513092938710092, -257.71087013058997, 305.52733271893123]",3,-4788.476644457589,9582.953288915178,9597.676554752125,KS_continuous,0.0764936111090403,1.552377525284298e-05
file,ta65,ta,50,20,continuous_exploratory,norm,"[49.199, 29.109438314745958]",2,-4790.00099550796,9584.00199101592,9593.817501573885,KS_continuous,0.07894449547389837,7.220487977486085e-06
file,ta65,ta,50,20,continuous_exploratory,gamma,"[668.7577878511422, -702.8015456303192, 1.1245034059120416]",3,-4789.199511652861,9584.399023305721,9599.122289142668,KS_continuous,0.07877441223730608,7.6203651757655944e-06
file,ta65,ta,50,20,continuous_exploratory,expon,"[1.0, 48.199]",2,-4875.338273953368,9754.676547906736,9764.4920584647,KS_continuous,0.1459039389378926,4.827245676520027e-19
file,ta66,ta,50,20,discrete,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",0,-4595.11985013459,9190.23970026918,9190.23970026918,chi2_uniform_1_99_bins10,8.9827,0.43887266822282134
file,ta66,ta,50,20,discrete,discrete_uniform_minmax,"{""low"": 1, ""high"": 99}",2,-4595.11985013459,9194.23970026918,9204.055210827144,chi2_uniform_minmax_bins10,8.9827,0.43887266822282134
file,ta66,ta,50,20,discrete,discrete_uniform_1_100,"{""low"": 1, ""high"": 100, ""fixed_support"": true}",0,-4605.170185988091,9210.340371976183,9210.340371976183,chi2_uniform_1_100_bins10,8.72,0.4635118209909471
file,ta66,ta,50,20,discrete,discrete_uniform_0_99,"{""low"": 0, ""high"": 99, ""fixed_support"": true}",0,-4605.170185988091,9210.340371976183,9210.340371976183,chi2_uniform_0_99_bins10,13.04,0.16080464268407357
file,ta66,ta,50,20,discrete,discrete_uniform_0_100,"{""low"": 0, ""high"": 100, ""fixed_support"": true}",0,-4615.12051684126,9230.24103368252,9230.24103368252,chi2_uniform_0_100_bins10,10.345236363636364,0.32326600903292596
file,ta66,ta,50,20,discrete,poisson,"{""mu"": 50.39}",1,-12344.615734944291,24691.231469888582,24696.139225167564,,,
file,ta66,ta,50,20,continuous_exploratory,uniform,"[1.0, 98.0]",2,-4584.967478670572,9173.934957341144,9183.750467899108,KS_continuous,0.036673469387755064,0.13243141515917545
file,ta66,ta,50,20,continuous_exploratory,weibull_min,"[2.2118780640226383, -9.649688253716374, 67.85282931005082]",3,-4758.9174938897395,9523.834987779479,9538.558253616426,KS_continuous,0.09313083059258176,5.339635821034287e-08
file,ta66,ta,50,20,continuous_exploratory,norm,"[50.39, 29.00203268738245]",2,-4786.3044534031305,9576.608906806261,9586.424417364226,KS_continuous,0.08114051208378026,3.5626181391471146e-06
file,ta66,ta,50,20,continuous_exploratory,lognorm,"[5.5311782775431916e-05, -524286.99999999953, 524337.3891979223]",3,-4786.304559774522,9578.609119549044,9593.332385385991,KS_continuous,0.08114628307932648,3.5559193310770635e-06
file,ta66,ta,50,20,continuous_exploratory,gamma,"[272890.6788230681, -15100.029978485969, 0.05551827570474868]",3,-4786.306963296637,9578.613926593274,9593.337192430221,KS_continuous,0.08127370056284211,3.4110670961684235e-06
file,ta66,ta,50,20,continuous_exploratory,expon,"[1.0, 49.39]",2,-4899.747974552533,9803.495949105067,9813.311459663031,KS_continuous,0.1486199938153141,9.58114563273116e-20
file,ta67,ta,50,20,discrete,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",0,-4595.11985013459,9190.23970026918,9190.23970026918,chi2_uniform_1_99_bins10,4.7608999999999995,0.8546332535708125
file,ta67,ta,50,20,discrete,discrete_uniform_minmax,"{""low"": 1, ""high"": 99}",2,-4595.11985013459,9194.23970026918,9204.055210827144,chi2_uniform_minmax_bins10,4.7608999999999995,0.8546332535708125
file,ta67,ta,50,20,discrete,discrete_uniform_1_100,"{""low"": 1, ""high"": 100, ""fixed_support"": true}",0,-4605.170185988091,9210.340371976183,9210.340371976183,chi2_uniform_1_100_bins10,7.619999999999999,0.5728470307944133
file,ta67,ta,50,20,discrete,discrete_uniform_0_99,"{""low"": 0, ""high"": 99, ""fixed_support"": true}",0,-4605.170185988091,9210.340371976183,9210.340371976183,chi2_uniform_0_99_bins10,6.540000000000001,0.6848900200925157
file,ta67,ta,50,20,discrete,discrete_uniform_0_100,"{""low"": 0, ""high"": 100, ""fixed_support"": true}",0,-4615.12051684126,9230.24103368252,9230.24103368252,chi2_uniform_0_100_bins10,9.057027272727273,0.43202681921539543
file,ta67,ta,50,20,discrete,poisson,"{""mu"": 49.553}",1,-11950.11891613852,23902.23783227704,23907.14558755602,,,
file,ta67,ta,50,20,continuous_exploratory,uniform,"[1.0, 98.0]",2,-4584.967478670572,9173.934957341144,9183.750467899108,KS_continuous,0.02477551020408164,0.5626718812759375
file,ta67,ta,50,20,continuous_exploratory,weibull_min,"[2.187309997456329, -8.523583784665576, 65.61787087875588]",3,-4732.787817065178,9471.575634130357,9486.298899967303,KS_continuous,0.06835468400560685,0.00016577890297378239
file,ta67,ta,50,20,continuous_exploratory,norm,"[49.553, 28.26929767433213]",2,-4760.714861104295,9525.42972220859,9535.245232766554,KS_continuous,0.06867419160757177,0.0001518227475945311
file,ta67,ta,50,20,continuous_exploratory,lognorm,"[0.03434164883176849, -773.9101275647413, 822.9778274846822]",3,-4760.471382668452,9526.942765336904,9541.66603117385,KS_continuous,0.06515224072125608,0.0003912728169909791
file,ta67,ta,50,20,continuous_exploratory,gamma,"[4342.120551108339, -1812.9638520356677, 0.4289411273970622]",3,-4760.5798749838705,9527.159749967741,9541.883015804688,KS_continuous,0.06765184041117384,0.0002008703953643335
file,ta67,ta,50,20,continuous_exploratory,expon,"[1.0, 48.553]",2,-4882.655984795333,9769.311969590666,9779.12748014863,KS_continuous,0.15980710514828034,8.901556280395607e-23
file,ta68,ta,50,20,discrete,discrete_uniform_1_99,"{""low"": 1, ""high"": 99, ""fixed_support"": true}",0,-4595.11985013459,9190.23970026918,9190.23970026918,chi2_uniform_1_99_bins10,11.7976,0.2249616637890499
file,ta68,ta,50,20,discrete,discrete_uniform_minmax,"{""low"": 1, ""high"": 99}",2,-4595.11985013459,9194.23970026918,9204.055210827144,chi2_uniform_minmax_bins10,11.7976,0.2249616637890499
file,ta68,ta,50,20,discrete,discrete_uniform_1_100,"{""low"": 1, ""high"": 100, ""fixed_support"": true}",0,-4605.170185988091,9210.340371976183,9210.340371976183,chi2_uniform_1_100_bins10,13.8,0.12961959133276194
